timestamp,predictors,identifier,optimizer,layers,activations,dropouts,dimensions,length,nodes,loss,binary_accuracy,time,epochs
2021-01-04 15:56:52.711243,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Win versus ratio']",17967937652,adam,"[11, 2, 3, 1]","['None', 'None', 'None', 'None']","[10, 0, 0, 0]",5,4,17,0.6908483505249023,0.5447731018066406,0.7,320
2021-01-04 16:02:39.430389,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Batting side']",17163782958,rmsprop,"[15, 2]","['relu', 'None']","[0, 0]",5,2,17,0.6909344792366028,0.5504456758499146,0.84,480
2021-01-04 16:07:58.527633,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Average Batting performance']",19527712603,adam,"[9, 8, 1]","['None', 'None', 'None']","[7, 4, 0]",5,3,18,0.6931471228599548,0.5002025961875916,0.55,480
2021-01-04 16:12:11.378508,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Fielding performance ratio']",20491231012,adam,"[4, 1]","['selu', 'None']","[0, 0]",5,2,5,0.6933735013008118,0.5002025961875916,0.34,440
2021-01-04 16:16:36.377736,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Fielding performance versus ratio']",22779685670,adam,[19],['None'],[11],5,1,19,0.691120982170105,0.552066445350647,0.16,560
2021-01-04 16:23:09.194610,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Fielding performance ratio']",19309162572,rmsprop,"[7, 3]","['softplus', 'None']","[6, 1]",5,2,10,0.693148672580719,0.5002025961875916,0.84,600
2021-01-04 16:28:32.315105,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Pitcher - ERA']",17134562823,adam,"[12, 3]","['None', 'None']","[0, 2]",5,2,15,0.6913900971412659,0.5512560606002808,0.55,400
2021-01-04 16:33:47.830942,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Odd ratio']",16656844701,adam,"[12, 5, 2]","['None', 'softplus', 'None']","[11, 0, 0]",5,3,19,0.6910030245780945,0.5267422795295715,0.36,440
2021-01-04 16:37:53.104171,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Average Fielding performance']",19782818888,adam,"[10, 1]","['None', 'None']","[8, 0]",5,2,11,0.6931487917900085,0.5002025961875916,0.31,480
2021-01-04 16:42:36.362964,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Batting performance versus ratio']",21051843134,rmsprop,"[19, 1]","['softplus', 'None']","[0, 0]",5,2,20,0.6906794309616089,0.5457860827445984,0.55,400
2021-01-04 16:46:33.066677,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Odd versus ratio']",17943152346,adam,"[14, 1]","['relu', 'None']","[0, 0]",5,2,15,0.6897878050804138,0.5403160452842712,0.26,480
2021-01-04 16:48:53.077937,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Throwing side']",16654482222,adam,[1],['None'],[0],5,1,1,0.6908788084983826,0.5482171773910522,0.54,600
2021-01-04 16:54:48.983057,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Batting performance versus ratio']",22449601762,adam,[2],['None'],[0],5,1,2,0.6907700300216675,0.5472041964530945,0.51,360
2021-01-04 17:00:15.244114,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Pitcher - Homeruns per game']",19297930435,adam,"[12, 3]","['None', 'None']","[0, 0]",5,2,15,0.6908686757087708,0.5542950034141539,0.16,480
2021-01-04 17:07:05.497252,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Home: Team - Pythagorean expectation']",20256972568,adam,"[6, 6, 2]","['None', 'None', 'softsign']","[0, 5, 0]",5,3,14,0.6931484937667847,0.5002025961875916,0.87,480
2021-01-04 17:12:55.408580,"['Home: Pythagorean expectation ratio', 'Home: Team - Season Performance', 'Home: Manager - Win rate', 'Home: Pitcher - Strikeouts per walk', 'Visiting: Pitcher - Saves per game']",19585531168,adam,[2],['relu'],[0],5,1,2,0.690973162651062,0.5336304903030396,0.02,360
