playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
jacksed01,2019,1,TOR,AL,1,5,8,5,0,0,0,85,49,35,12,13,19,0.380,11.12,0,3,2,0,144,0,41,0,0,5
jacksed01,2019,2,DET,AL,2,5,10,8,0,0,0,118,56,37,11,19,33,0.329,8.47,0,3,1,0,192,0,40,0,2,2
jacksja01,2019,1,MIL,NL,1,0,28,0,0,0,0,91,22,15,6,18,47,0.202,4.45,1,0,2,0,132,9,15,1,2,1
jackslu01,2019,1,ATL,NL,9,2,70,0,0,0,18,218,76,31,10,26,106,0.266,3.84,4,3,2,0,315,35,34,1,0,6
jamesjo02,2019,1,HOU,AL,5,1,49,1,0,0,1,184,46,32,10,35,100,0.203,4.70,0,6,4,0,266,18,34,0,0,1
janseke01,2019,1,LAN,NL,5,3,62,0,0,0,33,189,51,26,9,16,80,0.213,3.71,0,2,4,3,263,51,28,0,3,3
jeffrje01,2019,1,MIL,NL,3,4,48,0,0,0,1,156,54,29,5,17,46,0.269,5.02,0,1,5,0,225,12,32,2,0,5
jennida01,2019,1,WAS,NL,1,2,8,0,0,0,0,14,8,7,1,7,9,0.333,13.50,2,1,1,0,32,0,8,0,0,0
jerezwi01,2019,1,SFN,NL,1,0,6,0,0,0,0,20,7,2,1,6,4,0.304,2.70,0,2,0,0,29,3,2,0,0,3
jerezwi01,2019,2,PIT,NL,0,0,6,0,0,0,0,11,5,3,1,3,5,0.313,7.36,0,0,0,0,19,1,3,0,0,0
jewelja01,2019,1,LAA,AL,0,0,18,0,0,0,0,79,28,20,8,8,23,0.275,6.84,0,0,3,0,114,7,20,0,1,3
jimened01,2019,1,DET,AL,0,0,8,0,0,0,0,32,12,7,1,5,8,0.273,5.91,0,1,0,0,49,2,7,0,0,0
jimenjo02,2019,1,DET,AL,4,7,66,0,0,0,9,179,56,29,13,23,82,0.243,4.37,1,1,4,1,257,29,33,0,0,2
johnsbr02,2019,1,BOS,AL,1,3,21,7,0,0,0,121,53,27,6,23,31,0.315,6.02,3,5,0,0,193,3,29,2,0,1
johnsdj01,2019,1,COL,NL,0,2,28,0,0,0,0,75,23,14,1,19,24,0.247,5.04,2,4,3,0,116,7,14,0,1,4
jonesna01,2019,1,CHA,AL,0,1,13,0,0,0,1,31,10,4,2,7,10,0.256,3.48,1,2,1,0,47,5,4,0,0,2
josepca01,2019,1,ARI,NL,0,0,2,0,0,0,0,4,0,0,0,0,0,0.000,0.00,0,0,0,0,4,2,0,0,0,0
junisja01,2019,1,KCA,AL,9,14,31,31,0,0,0,526,192,102,31,58,164,0.276,5.24,1,4,11,0,771,0,108,0,5,15
juradar01,2019,1,TEX,AL,7,11,32,18,1,0,0,367,148,79,21,36,81,0.304,5.81,1,3,4,0,541,3,94,5,9,14
kahnlto01,2019,1,NYA,AL,3,2,72,0,0,0,0,184,45,25,9,20,88,0.200,3.67,0,8,2,0,248,5,27,0,1,4
karinja01,2019,1,CLE,AL,0,0,5,0,0,0,0,16,3,1,0,1,8,0.150,1.69,0,2,0,0,22,4,1,0,1,0
karnsna01,2019,1,BAL,AL,0,1,4,2,0,0,0,16,7,0,0,3,5,0.333,0.00,0,1,1,0,25,1,1,0,0,1
kayan01,2019,1,TOR,AL,1,0,3,2,0,0,0,42,15,9,0,5,13,0.263,5.79,0,1,1,0,63,0,9,0,0,2
kelake01,2019,1,PIT,NL,2,0,32,0,0,0,1,89,19,7,3,11,33,0.178,2.12,0,1,1,0,119,8,7,0,0,1
kellebr01,2019,1,KCA,AL,7,14,28,28,0,0,0,496,154,77,15,70,122,0.247,4.19,2,9,9,1,709,0,80,1,5,22
kelleky01,2019,1,MIA,NL,0,0,10,0,0,0,0,32,5,4,3,8,11,0.139,3.38,0,0,2,0,46,4,4,0,0,1
kellemi03,2019,1,PIT,NL,1,5,11,11,0,0,0,144,72,38,6,16,65,0.348,7.13,0,2,1,0,227,0,41,1,2,4
kellesh01,2019,1,TEX,AL,5,2,50,0,0,0,11,142,55,26,12,11,43,0.291,4.94,2,2,2,0,205,23,27,2,1,5
kelletr01,2019,1,BOS,AL,0,3,10,0,0,0,0,25,9,8,2,5,6,0.290,8.64,0,2,0,0,40,3,8,0,4,0
kellyjo05,2019,1,LAN,NL,5,4,55,0,0,0,1,154,49,26,6,22,62,0.244,4.56,2,10,3,0,226,13,31,0,0,4
kellyme01,2019,1,ARI,NL,13,14,32,32,0,0,0,550,184,90,29,57,158,0.260,4.42,4,4,2,0,777,0,95,2,5,14
kenneia01,2019,1,KCA,AL,3,2,63,0,0,0,30,190,64,24,6,17,73,0.261,3.41,1,3,1,0,266,51,24,3,0,4
kershcl01,2019,1,LAN,NL,16,5,29,28,0,0,0,535,145,60,28,41,189,0.222,3.03,0,7,2,1,706,0,63,6,1,17
keuchda01,2019,1,ATL,NL,8,8,19,19,0,0,0,338,115,47,16,39,91,0.265,3.75,1,6,9,0,487,0,50,5,0,16
kikucyu01,2019,1,SEA,AL,6,11,32,32,1,1,0,485,195,98,36,50,116,0.295,5.46,0,5,6,1,721,0,109,0,5,15
kimbrcr01,2019,1,CHN,NL,0,4,23,0,0,0,13,62,21,15,9,12,30,0.259,6.53,0,0,2,0,96,17,15,0,1,0
kinghni01,2019,1,PIT,NL,1,1,14,4,0,0,1,104,54,38,7,17,32,0.365,9.87,0,1,0,0,170,3,38,5,0,0
kinghni01,2019,2,TOR,AL,3,1,11,0,0,0,0,63,24,7,4,8,14,0.296,3.00,1,2,0,0,89,2,7,0,0,4
kingmi01,2019,1,NYA,AL,0,0,1,0,0,0,0,6,2,0,0,0,1,0.222,0.00,0,0,0,0,9,0,1,0,0,0
kinlety01,2019,1,MIA,NL,3,1,52,0,0,0,1,148,43,20,5,36,46,0.238,3.65,2,3,1,0,221,13,20,1,2,4
kinslia01,2019,1,SDN,NL,0,0,1,0,0,0,0,3,1,0,0,2,0,0.333,0.00,0,0,1,0,6,1,0,0,0,1
kintzbr01,2019,1,CHN,NL,3,3,62,0,0,0,1,171,45,17,5,13,48,0.215,2.68,3,0,4,0,227,10,18,0,1,11
kittran01,2019,1,TBA,AL,1,0,37,7,0,0,0,149,51,23,7,12,58,0.263,4.17,0,2,2,0,210,10,25,0,2,2
klinebr01,2019,1,BAL,AL,1,4,34,0,0,0,0,123,44,27,9,19,34,0.275,5.93,0,3,1,0,183,8,28,1,1,6
klubeco01,2019,1,CLE,AL,2,3,7,7,0,0,0,107,44,23,4,15,38,0.297,5.80,0,1,3,0,168,0,26,1,1,0
kochma01,2019,1,ARI,NL,0,0,9,0,0,0,0,62,29,21,8,4,9,0.333,9.15,0,1,5,0,96,5,21,0,0,1
kolarad01,2019,1,TBA,AL,4,3,54,0,0,0,1,130,39,19,6,14,36,0.234,3.95,4,1,3,0,184,15,19,0,0,3
kolarad01,2019,2,LAN,NL,2,0,26,0,0,0,0,35,9,1,1,2,9,0.209,0.77,0,0,0,0,45,3,3,0,0,2
kuhnejo01,2019,1,CIN,NL,1,0,11,0,0,0,0,29,8,5,1,5,9,0.216,4.66,0,0,0,0,42,2,5,0,0,1
lailbr01,2019,1,NYA,AL,0,0,1,0,0,0,0,8,2,3,1,1,2,0.222,10.13,0,0,0,0,10,0,3,0,0,1
lakintr01,2019,1,BOS,AL,0,1,16,3,0,0,0,70,23,10,1,10,18,0.258,3.86,1,1,1,0,102,4,11,0,2,1
lambepe01,2019,1,COL,NL,3,7,19,19,0,0,0,268,119,72,18,36,57,0.321,7.25,3,5,6,0,420,0,74,4,3,7
lametdi01,2019,1,SDN,NL,3,5,14,14,0,0,0,219,62,33,12,30,105,0.226,4.07,0,6,5,0,313,0,38,2,2,3
lauerer01,2019,1,SDN,NL,8,10,30,29,0,0,0,449,158,74,20,51,138,0.268,4.45,4,4,5,1,651,0,82,3,3,11
lawde01,2019,1,TOR,AL,1,2,58,4,0,0,5,182,61,33,8,40,67,0.256,4.90,3,7,3,0,285,18,36,2,2,4
leakemi01,2019,1,SEA,AL,9,8,22,22,2,1,0,411,153,65,26,19,100,0.278,4.27,1,2,4,0,576,0,78,1,1,10
leakemi01,2019,2,ARI,NL,3,3,10,10,0,0,0,180,74,29,15,8,27,0.306,4.35,1,0,6,0,259,0,36,1,2,8
leblawa01,2019,1,SEA,AL,6,7,26,8,0,0,0,364,145,77,28,31,92,0.291,5.71,1,0,1,0,532,4,80,1,1,13
leclejo01,2019,1,TEX,AL,2,4,70,3,0,0,14,206,52,33,7,39,100,0.209,4.33,1,7,6,0,299,40,34,3,2,4
leonedo01,2019,1,SLN,NL,1,0,40,0,0,0,1,122,39,25,9,22,46,0.250,5.53,2,1,0,0,180,11,28,1,1,5
lestejo01,2019,1,CHN,NL,13,10,31,31,0,0,0,515,205,85,26,52,165,0.294,4.46,0,3,5,0,764,0,101,5,4,18
liriafr01,2019,1,PIT,NL,5,3,69,0,0,0,0,210,60,27,8,35,63,0.232,3.47,1,1,3,0,301,8,32,2,2,10
litteza01,2019,1,MIN,AL,6,0,29,0,0,0,0,111,34,11,4,9,32,0.250,2.68,1,0,0,0,146,7,12,1,0,4
livelbe01,2019,1,KCA,AL,0,0,1,0,0,0,0,3,3,3,1,0,1,0.500,27.00,0,0,0,0,6,1,3,0,0,0
loaisjo01,2019,1,NYA,AL,2,2,15,4,0,0,0,95,31,16,6,16,37,0.263,4.55,0,1,1,0,139,3,16,0,4,4
lockean01,2019,1,NYN,NL,1,1,9,4,0,0,0,68,33,21,6,6,16,0.347,8.34,0,1,1,0,103,1,21,1,0,3
lopezjo02,2019,1,KCA,AL,4,9,39,18,0,0,1,371,140,87,27,42,109,0.286,6.33,0,6,10,0,548,8,94,0,7,11
lopezpa01,2019,1,MIA,NL,5,8,21,21,0,0,0,334,111,63,15,27,95,0.261,5.09,3,6,11,2,469,0,64,4,2,10
lopezre01,2019,1,CHA,AL,10,15,33,33,1,0,0,552,203,110,35,65,169,0.278,5.38,0,5,8,2,809,0,119,2,5,18
lopezyo01,2019,1,ARI,NL,2,7,70,0,0,0,1,182,52,23,11,17,42,0.232,3.41,2,1,0,0,246,13,27,1,4,5
lorenmi01,2019,1,CIN,NL,1,4,73,0,0,0,7,250,68,27,9,28,85,0.221,2.92,1,2,2,0,343,16,29,4,2,3
loupaa01,2019,1,SDN,NL,0,0,4,0,0,0,0,10,2,0,0,1,5,0.182,0.00,0,0,1,0,14,1,0,0,1,0
lovelri01,2019,1,KCA,AL,0,3,25,0,0,0,0,60,30,17,2,8,17,0.353,7.65,2,1,1,0,96,5,17,1,1,3
lucasjo02,2019,1,BAL,AL,0,0,9,0,0,0,1,47,14,10,2,7,16,0.237,5.74,0,0,0,0,69,4,12,0,3,0
lucchjo01,2019,1,SDN,NL,10,10,30,30,0,0,0,491,144,76,23,56,158,0.233,4.18,0,8,2,0,686,0,78,5,4,13
luciael01,2019,1,TOR,AL,1,0,25,0,0,0,0,101,36,20,4,24,27,0.275,5.35,1,4,3,0,159,9,20,0,1,3
lugose01,2019,1,NYN,NL,7,4,61,0,0,0,6,240,56,24,8,16,104,0.192,2.70,4,2,5,0,314,14,28,1,1,2
luzarje01,2019,1,OAK,AL,0,0,6,0,0,0,2,36,5,2,1,3,16,0.119,1.50,0,2,1,0,46,2,2,0,0,0
lylesjo01,2019,1,PIT,NL,5,7,17,17,0,0,0,247,88,49,16,33,90,0.271,5.36,1,4,1,0,361,0,53,1,1,6
lylesjo01,2019,2,MIL,NL,7,1,11,11,0,0,0,176,43,16,9,22,56,0.202,2.45,1,0,0,0,238,0,19,1,2,2
lynnla01,2019,1,TEX,AL,16,11,33,33,0,0,0,625,195,85,21,59,246,0.243,3.67,0,18,8,0,875,0,89,1,6,12
lyonsty01,2019,1,PIT,NL,1,1,3,0,0,0,0,12,6,5,1,3,5,0.353,11.25,1,0,0,0,20,2,5,0,0,1
lyonsty01,2019,2,NYA,AL,0,1,11,0,0,0,0,26,7,4,3,2,12,0.226,4.15,1,0,1,0,34,5,4,0,0,1
maedake01,2019,1,LAN,NL,10,8,37,26,0,0,3,461,114,69,22,51,169,0.202,4.04,1,3,4,0,624,3,70,2,3,7
magilma01,2019,1,MIN,AL,2,0,28,0,0,0,0,85,30,14,4,15,36,0.263,4.45,1,2,2,0,133,8,21,1,1,0
magilma01,2019,2,SEA,AL,3,2,22,0,0,0,5,67,21,9,3,5,28,0.236,3.63,2,3,0,0,96,12,10,1,1,0
mahlety01,2019,1,CIN,NL,3,12,25,25,0,0,0,389,136,74,25,34,129,0.266,5.14,0,2,6,1,556,0,82,2,2,9
mailelu01,2019,1,TOR,AL,0,0,2,0,0,0,0,6,1,0,0,0,3,0.143,0.00,0,0,1,0,8,2,0,0,0,0
manaese01,2019,1,OAK,AL,4,0,5,5,0,0,0,89,16,4,3,7,30,0.160,1.21,0,1,2,0,109,0,4,0,0,4
mantijo01,2019,1,NYA,AL,1,0,1,0,0,0,0,9,3,3,1,2,2,0.250,9.00,0,0,0,0,14,0,3,0,0,0
mapledi01,2019,1,CHN,NL,1,0,14,0,0,0,0,35,6,7,2,10,18,0.150,5.40,0,0,4,0,54,3,7,0,0,0
margeni01,2019,1,SDN,NL,2,6,17,12,0,0,0,171,73,43,12,19,42,0.307,6.79,1,1,3,0,263,1,46,3,0,4
markepa01,2019,1,SEA,AL,0,0,5,0,0,0,0,14,10,8,3,4,3,0.435,15.43,0,1,1,0,28,0,9,0,0,0
markepa01,2019,2,PIT,NL,0,1,15,0,0,0,0,52,16,11,3,13,21,0.239,5.71,1,1,2,1,82,8,12,0,0,1
marquge01,2019,1,COL,NL,12,5,28,28,1,1,0,522,174,92,29,35,175,0.259,4.76,0,14,5,1,721,0,96,6,4,13
marshev01,2019,1,CHA,AL,4,2,55,0,0,0,0,152,42,14,5,24,41,0.228,2.49,2,1,0,0,209,2,16,0,1,8
martibr01,2019,1,TEX,AL,2,3,51,2,0,0,0,187,72,33,7,18,62,0.280,4.76,2,3,2,0,280,7,38,0,3,5
martica04,2019,1,SLN,NL,4,2,48,0,0,0,24,145,39,17,2,18,53,0.220,3.17,1,2,3,0,200,38,18,1,1,6
martich02,2019,1,TEX,AL,0,2,38,0,0,0,4,114,35,13,8,4,43,0.246,3.08,0,0,0,0,147,15,13,0,1,4
martich02,2019,2,ATL,NL,1,1,20,0,0,0,0,53,17,8,1,1,22,0.254,4.08,0,0,0,0,69,5,10,0,1,3
martico02,2019,1,HOU,AL,1,1,5,5,0,0,0,58,23,12,8,12,19,0.288,5.59,0,1,0,0,92,0,14,0,0,0
martini02,2019,1,OAK,AL,0,0,1,0,0,0,0,3,0,0,0,2,1,0.000,0.00,0,0,0,0,5,1,0,0,0,0
martiru01,2019,1,LAN,NL,0,0,4,0,0,0,0,12,2,0,0,0,2,0.154,0.00,0,0,0,0,13,4,0,0,0,1
marveja01,2019,1,PIT,NL,0,3,4,4,0,0,0,52,25,16,4,6,9,0.338,8.31,0,0,2,0,84,0,16,2,0,0
mathije01,2019,1,TEX,AL,0,0,2,0,0,0,0,6,3,2,1,0,1,0.333,9.00,0,0,0,0,9,2,2,0,0,0
matonph01,2019,1,SDN,NL,0,0,21,0,0,0,0,73,34,21,6,6,20,0.321,7.77,0,1,1,0,115,5,22,2,0,1
matonph01,2019,2,CLE,AL,0,0,9,0,0,0,0,37,4,4,1,6,13,0.098,2.92,0,2,1,0,48,8,5,0,0,0
matzst01,2019,1,NYN,NL,11,10,32,30,1,1,0,481,163,75,27,52,153,0.260,4.21,7,3,7,0,691,0,83,5,1,16
maydu01,2019,1,LAN,NL,2,3,14,4,0,0,0,104,33,14,2,5,32,0.250,3.63,0,0,4,0,141,0,17,0,0,4
mayermi01,2019,1,SLN,NL,0,1,16,0,0,0,0,57,21,14,3,11,16,0.276,6.63,2,1,1,0,88,4,14,0,0,1
maytr01,2019,1,MIN,AL,5,3,65,0,0,0,2,193,43,21,8,26,79,0.184,2.94,1,3,3,0,266,13,24,0,3,2
mayzati01,2019,1,TOR,AL,1,3,68,0,0,0,0,154,45,28,8,27,55,0.230,4.91,2,4,1,0,227,5,29,1,2,3
mazzach01,2019,1,NYN,NL,1,1,9,0,0,0,0,49,21,10,0,5,11,0.328,5.51,0,0,4,0,74,6,10,0,1,4
mccarke01,2019,1,KCA,AL,4,2,56,0,0,0,1,181,68,30,4,21,38,0.285,4.48,6,2,2,0,268,14,31,2,4,5
mcclare01,2019,1,SEA,AL,1,1,14,2,0,0,0,63,22,14,2,13,11,0.268,6.00,0,1,0,0,95,6,14,0,0,1
mcfartj01,2019,1,ARI,NL,0,0,51,0,0,0,0,168,71,30,6,20,35,0.316,4.82,5,1,1,0,250,13,35,2,2,5
mcgeeja01,2019,1,COL,NL,0,2,45,0,0,0,0,124,47,20,11,11,35,0.288,4.35,1,0,3,1,180,10,25,0,3,5
mcgowky01,2019,1,WAS,NL,0,0,7,1,0,0,1,48,22,18,7,4,18,0.319,10.13,0,4,1,0,76,4,19,1,1,2
mchugco01,2019,1,HOU,AL,4,5,35,8,0,0,0,224,62,39,12,30,82,0.221,4.70,0,0,3,0,317,8,41,0,3,3
mckaybr01,2019,1,TBA,AL,2,4,13,11,0,0,0,147,53,28,8,16,56,0.268,5.14,0,0,0,0,216,0,32,1,1,1
mckayda02,2019,1,SEA,AL,0,0,7,0,0,0,0,21,5,4,1,8,5,0.192,5.14,0,0,0,0,34,5,5,0,0,1
mckayda02,2019,2,DET,AL,0,0,18,0,0,0,0,58,15,12,2,9,29,0.211,5.59,1,2,1,0,81,6,12,0,0,1
mcraeal01,2019,1,PIT,NL,0,4,11,2,0,0,0,80,36,26,9,16,19,0.319,8.78,1,2,3,0,132,3,30,0,0,3
meansjo01,2019,1,BAL,AL,12,11,31,27,0,0,0,465,138,62,23,38,121,0.234,3.60,0,5,5,0,637,1,68,0,3,12
mejiaad01,2019,1,MIN,AL,0,2,13,0,0,0,0,46,16,15,3,12,15,0.276,8.80,0,1,0,0,71,2,16,0,1,0
mejiaad01,2019,2,LAA,AL,0,0,20,0,0,0,0,39,9,5,1,8,13,0.529,3.46,0,0,0,0,57,2,6,0,0,0
mejiaad01,2019,3,SLN,NL,0,0,2,0,0,0,0,9,8,3,0,1,2,0.500,9.00,0,2,0,0,17,0,3,0,0,0
melanma01,2019,1,SFN,NL,4,2,43,0,0,0,1,139,49,18,3,16,44,0.278,3.50,2,3,2,0,195,16,19,0,1,8
melanma01,2019,2,ATL,NL,1,0,23,0,0,0,11,63,22,9,1,2,24,0.253,3.86,0,1,0,0,89,18,9,0,0,0
mellake01,2019,1,CIN,NL,0,0,2,0,0,0,0,11,5,3,0,2,4,0.313,7.36,1,0,0,0,18,1,3,0,0,0
melviti01,2019,1,COL,NL,2,3,7,7,0,0,0,100,34,18,9,14,24,0.274,4.86,0,1,1,0,143,0,18,2,2,3
mendeyo01,2019,1,TEX,AL,1,0,3,0,0,0,0,14,4,3,2,5,8,0.250,5.79,0,0,0,0,21,0,3,0,0,0
menezco01,2019,1,SFN,NL,0,1,8,3,0,0,0,51,13,10,4,12,22,0.220,5.29,0,2,0,0,73,2,10,1,1,1
mengdda01,2019,1,OAK,AL,5,2,13,9,0,0,1,179,59,32,7,27,42,0.254,4.83,0,1,0,0,260,2,32,0,1,3
middlke01,2019,1,LAA,AL,0,0,11,0,0,0,0,23,4,1,0,7,6,0.154,1.17,0,1,0,0,33,0,1,0,0,1
mikolmi01,2019,1,SLN,NL,9,14,32,32,1,1,0,552,193,85,27,32,144,0.272,4.16,1,5,12,2,764,0,90,3,7,23
mileywa01,2019,1,HOU,AL,14,6,33,33,0,0,0,502,164,74,23,61,140,0.254,3.98,0,4,5,2,720,0,83,2,5,13
millean01,2019,1,SLN,NL,5,6,73,0,0,0,6,164,45,27,11,27,70,0.225,4.45,1,4,8,0,236,11,32,0,1,7
milleju02,2019,1,WAS,NL,1,0,17,0,0,0,0,47,16,7,5,4,11,0.276,4.02,0,0,2,0,65,5,8,1,0,1
millesh01,2019,1,TEX,AL,1,3,19,8,0,0,0,132,58,42,8,29,30,0.317,8.59,1,1,3,0,220,4,46,0,4,4
millsal02,2019,1,CHN,NL,1,0,9,4,0,0,1,108,31,11,5,11,42,0.231,2.75,0,0,7,0,152,3,11,0,0,4
milneho01,2019,1,TBA,AL,0,0,4,0,0,0,0,11,4,3,0,1,3,0.267,7.36,0,0,1,0,17,1,3,0,0,0
milonto01,2019,1,SEA,AL,4,10,23,6,0,0,0,335,102,59,24,23,94,0.241,4.76,2,1,2,0,453,0,61,0,5,7
minayju01,2019,1,CHA,AL,0,0,22,0,0,0,0,83,31,12,4,12,27,0.277,3.90,0,3,2,0,126,8,13,0,0,3
minormi01,2019,1,TEX,AL,14,10,32,32,2,1,0,625,190,83,30,68,200,0.244,3.59,1,2,7,0,863,0,86,3,6,23
minteaj01,2019,1,ATL,NL,3,4,36,0,0,0,5,88,36,23,3,23,35,0.298,7.06,5,5,1,0,147,12,23,1,1,1
montafr01,2019,1,OAK,AL,9,2,16,16,0,0,0,288,84,28,8,23,103,0.230,2.63,1,5,4,0,394,0,35,0,2,10
montera01,2019,1,TEX,AL,2,0,22,0,0,0,0,87,23,8,5,5,34,0.217,2.48,0,0,2,1,113,6,8,0,0,2
montgjo01,2019,1,NYA,AL,0,0,2,1,0,0,0,12,7,3,1,0,5,0.368,6.75,0,0,0,0,19,0,3,0,0,0
montgmi01,2019,1,CHN,NL,1,2,20,0,0,0,0,81,35,17,6,13,18,0.327,5.67,1,0,0,0,123,6,18,1,1,4
montgmi01,2019,2,KCA,AL,2,7,13,13,0,0,0,192,78,33,12,21,51,0.310,4.64,0,3,4,0,279,0,37,2,0,9
moorean02,2019,1,SEA,AL,0,0,1,1,0,0,0,14,6,4,2,1,2,0.316,7.71,0,0,0,0,20,0,4,0,0,0
mooredy01,2019,1,SEA,AL,0,0,1,0,0,0,0,3,5,4,0,2,0,0.625,36.00,0,0,0,0,10,1,4,0,0,0
moorema02,2019,1,DET,AL,0,0,2,2,0,0,0,30,3,0,0,1,9,0.094,0.00,0,0,0,0,33,0,0,0,0,1
moralke01,2019,1,OAK,AL,0,0,1,0,0,0,0,3,1,1,0,2,0,0.333,9.00,0,0,1,0,7,1,1,0,1,0
moranbr01,2019,1,MIA,NL,1,0,10,0,0,0,0,19,6,3,1,2,10,0.250,4.26,1,0,2,0,29,0,3,1,0,0
morejad01,2019,1,SDN,NL,0,0,5,2,0,0,0,24,15,9,1,3,9,0.385,10.13,0,0,0,0,42,1,9,0,0,0
morgaad01,2019,1,PHI,NL,3,3,40,0,0,0,0,89,20,13,4,10,29,0.187,3.94,1,0,3,0,120,0,14,0,0,1
morinmi01,2019,1,MIN,AL,0,0,23,0,0,0,1,68,20,8,3,2,11,0.227,3.18,0,0,2,0,92,10,11,0,0,2
morinmi01,2019,2,PHI,NL,1,3,29,0,0,0,0,84,26,18,3,8,15,0.248,5.79,0,2,2,0,118,3,18,2,1,0
moronre01,2019,1,SFN,NL,3,7,56,0,0,0,0,170,41,18,4,33,70,0.197,2.86,1,3,3,0,246,5,19,1,1,2
mortoch02,2019,1,TBA,AL,16,6,33,33,0,0,0,584,154,66,15,57,240,0.215,3.05,0,5,12,1,790,0,71,1,3,13
munozan01,2019,1,SDN,NL,1,1,22,0,0,0,1,69,16,10,2,11,30,0.188,3.91,0,1,0,1,97,3,10,1,0,3
murphjr01,2019,1,ARI,NL,0,0,2,0,0,0,0,9,10,9,3,3,0,0.526,27.00,0,0,0,0,22,2,9,0,0,0
murphto04,2019,1,SEA,AL,0,0,3,0,0,0,0,9,1,2,0,1,2,0.125,6.00,0,0,0,0,11,3,2,0,2,1
musgrha01,2019,1,COL,NL,0,0,10,0,0,0,0,30,9,4,0,7,12,0.231,3.60,1,1,0,0,47,4,4,0,1,0
musgrjo01,2019,1,PIT,NL,11,12,32,31,0,0,0,511,168,84,21,39,157,0.254,4.44,1,2,9,0,718,0,98,1,6,8
nelsoji02,2019,1,MIL,NL,0,2,10,3,0,0,0,66,25,17,4,17,26,0.291,6.95,1,1,2,0,105,2,18,0,0,5
nerishe01,2019,1,PHI,NL,3,6,68,0,0,0,28,203,45,22,10,24,89,0.186,2.93,1,2,6,2,275,49,24,1,2,2
neshepa01,2019,1,PHI,NL,0,1,20,0,0,0,3,54,23,10,5,2,9,0.303,5.00,0,0,0,0,79,6,11,0,1,0
neverdo01,2019,1,PIT,NL,0,0,10,0,0,0,0,28,15,11,2,7,10,0.349,10.61,1,1,2,0,53,3,11,0,1,0
newbeja01,2019,1,KCA,AL,1,0,27,0,0,0,0,93,29,13,7,16,29,0.248,3.77,2,0,1,0,137,6,13,0,3,2
newcose01,2019,1,ATL,NL,6,3,55,4,0,0,1,205,61,24,8,29,65,0.236,3.16,1,4,3,0,293,4,28,0,2,5
nicasju01,2019,1,PHI,NL,2,3,47,0,0,0,1,142,57,25,4,21,45,0.298,4.75,5,0,2,1,217,10,27,1,2,5
noesihe01,2019,1,MIA,NL,0,3,12,4,0,0,0,83,30,26,7,14,24,0.280,8.46,0,2,1,0,124,3,26,1,1,3
nogosst01,2019,1,NYN,NL,0,1,7,0,0,0,0,20,12,8,2,2,6,0.387,10.80,0,0,0,0,34,6,8,0,1,0
nolaaa01,2019,1,PHI,NL,12,7,34,34,0,0,0,607,176,87,27,80,229,0.233,3.87,3,3,11,0,852,0,91,4,2,14
norrida01,2019,1,DET,AL,3,13,32,29,0,0,0,433,154,72,25,38,125,0.275,4.49,0,5,4,0,610,0,75,5,3,11
norwoja01,2019,1,CHN,NL,0,1,9,0,0,0,0,28,9,3,1,8,11,0.250,2.89,0,1,0,0,44,3,4,0,0,1
novaiv01,2019,1,CHA,AL,11,12,34,34,2,0,0,561,225,98,30,47,114,0.303,4.72,1,7,9,0,806,0,107,2,4,30
nunezed02,2019,1,BOS,AL,0,0,1,0,0,0,0,3,1,1,1,0,0,0.250,9.00,0,0,0,0,4,1,1,0,0,0
obergsc01,2019,1,COL,NL,6,1,49,0,0,0,5,168,39,14,5,23,58,0.196,2.25,2,3,0,0,223,18,18,0,1,6
odayda01,2019,1,ATL,NL,0,0,8,0,0,0,0,16,3,1,0,1,6,0.158,1.69,0,0,1,0,21,0,1,0,0,0
odorija01,2019,1,MIN,AL,15,7,30,30,0,0,0,477,139,62,16,53,178,0.234,3.51,0,4,4,0,658,0,65,4,4,9
ohse01,2019,1,COL,NL,3,1,21,0,0,0,0,55,29,19,6,6,16,0.354,9.33,0,2,0,0,88,5,19,0,0,1
olsonty01,2019,1,CLE,AL,1,1,39,0,0,0,0,92,34,15,3,16,28,0.281,4.40,2,2,2,0,140,8,15,0,1,0
orourry01,2019,1,NYN,NL,0,0,2,0,0,0,0,4,0,0,0,3,1,0.000,0.00,0,0,0,0,6,0,0,0,0,0
ortizlu02,2019,1,BAL,AL,0,1,1,1,0,0,0,10,4,4,2,5,3,0.308,10.80,0,0,0,0,18,0,4,0,0,1
osichjo01,2019,1,CHA,AL,4,0,57,0,0,0,0,203,62,35,15,15,61,0.242,4.66,1,3,0,0,272,14,38,0,1,6
osunajo01,2019,1,PIT,NL,0,0,2,0,0,0,0,7,3,1,1,0,0,0.333,3.86,0,0,0,0,9,1,1,0,0,1
osunaro01,2019,1,HOU,AL,4,3,66,0,0,0,38,195,45,19,8,12,73,0.190,2.63,0,1,2,0,253,56,20,1,1,2
oswalco01,2019,1,NYN,NL,0,1,2,0,0,0,0,20,9,9,1,6,5,0.321,12.15,1,0,0,0,34,0,9,0,0,1
oteroda01,2019,1,CLE,AL,0,0,25,0,0,0,0,89,42,16,6,3,16,0.331,4.85,0,1,1,0,131,4,17,0,0,3
