playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
stratch01,2017,1,SFN,NL,P,13,10,176,5,8,1,0,,,,,
streehu01,2017,1,LAA,AL,P,4,0,12,0,2,0,0,,,,,
strichu01,2017,1,SFN,NL,P,68,0,184,3,5,0,0,,,,,
stripro01,2017,1,LAN,NL,P,49,2,223,5,11,1,0,,,,,
stromma01,2017,1,TOR,AL,P,33,33,603,9,37,1,6,,,,,
stroppe01,2017,1,CHN,NL,P,69,0,181,11,9,2,2,,,,,
stubbdr01,2017,1,SFN,NL,OF,10,6,192,15,0,0,0,,,,,
stumpda01,2017,1,DET,AL,P,55,0,113,4,2,1,1,,,,,
suareal01,2017,1,SFN,NL,P,18,0,95,5,3,0,0,,,,,
suareeu01,2017,1,CIN,NL,3B,153,149,3906,103,267,9,30,,,,,
suareeu01,2017,1,CIN,NL,SS,1,0,10,0,2,0,0,,,,,
sucreje01,2017,1,TBA,AL,C,61,51,1390,435,21,0,3,4,,19,7,
sucreje01,2017,1,TBA,AL,P,1,0,3,0,0,0,0,,,,,
susacan01,2017,1,MIL,NL,C,2,2,39,7,0,0,0,1,,0,0,
suterbr01,2017,1,MIL,NL,P,22,14,245,7,19,2,3,,,,,
suzukic01,2017,1,MIA,NL,OF,33,22,675,64,1,0,1,,,,,
suzukku01,2017,1,ATL,NL,C,77,71,1924,553,42,3,2,10,,42,13,
swansda01,2017,1,ATL,NL,SS,142,135,3606,195,357,20,83,,,,,
swarzan01,2017,1,CHA,AL,P,41,0,145,1,2,0,0,,,,,
swarzan01,2017,2,MIL,NL,P,29,0,87,0,1,0,0,,,,,
swihabl01,2017,1,BOS,AL,C,4,0,36,16,1,0,0,1,,1,0,
syndeno01,2017,1,NYN,NL,P,7,7,91,1,5,0,0,,,,,
szczuma01,2017,1,CHN,NL,OF,7,2,90,6,0,0,0,,,,,
szczuma01,2017,2,SDN,NL,OF,74,37,1202,98,2,1,1,,,,,
taijetr01,2017,1,NYN,NL,OF,15,13,315,15,0,0,0,,,,,
taillja01,2017,1,PIT,NL,P,25,25,401,7,17,0,0,,,,,
tanakma01,2017,1,NYA,AL,P,30,30,535,8,22,0,1,,,,,
tapiara01,2017,1,COL,NL,OF,46,31,932,60,0,3,0,,,,,
tauchmi01,2017,1,COL,NL,OF,9,2,102,3,0,1,0,,,,,
taylobe03,2017,1,BOS,AL,P,14,0,52,0,0,0,0,,,,,
tayloch03,2017,1,LAN,NL,2B,22,19,500,33,52,5,16,,,,,
tayloch03,2017,1,LAN,NL,3B,8,3,115,5,5,1,0,,,,,
tayloch03,2017,1,LAN,NL,OF,96,93,2402,176,7,2,0,,,,,
tayloch03,2017,1,LAN,NL,SS,14,10,289,11,37,3,8,,,,,
taylomi02,2017,1,WAS,NL,OF,113,106,2830,259,8,4,1,,,,,
tazawju01,2017,1,MIA,NL,P,55,0,166,2,2,0,0,,,,,
teherju01,2017,1,ATL,NL,P,32,32,565,10,40,3,6,,,,,
tejadru01,2017,1,BAL,AL,2B,4,0,12,2,0,0,0,,,,,
tejadru01,2017,1,BAL,AL,3B,6,3,93,2,8,0,0,,,,,
tejadru01,2017,1,BAL,AL,SS,36,29,786,37,77,2,18,,,,,
telisto01,2017,1,MIA,NL,1B,28,18,502,162,12,2,17,,,,,
telisto01,2017,1,MIA,NL,C,6,1,54,21,0,1,0,0,,4,0,
teperry01,2017,1,TOR,AL,P,73,0,233,1,11,1,0,,,,,
tepesni01,2017,1,MIN,AL,P,1,1,5,0,0,0,0,,,,,
tepesni01,2017,2,TOR,AL,P,3,3,42,1,5,0,1,,,,,
thameer01,2017,1,MIL,NL,1B,108,103,2572,805,71,6,79,,,,,
thameer01,2017,1,MIL,NL,OF,29,18,510,30,0,1,0,,,,,
therrje01,2017,1,PHI,NL,P,15,0,55,2,3,0,0,,,,,
thompja03,2017,1,PHI,NL,P,11,8,139,5,1,0,0,,,,,
thomptr01,2017,1,LAN,NL,OF,19,12,337,21,0,2,0,,,,,
tillmch01,2017,1,BAL,AL,P,24,19,279,6,4,1,0,,,,,
tolesan01,2017,1,LAN,NL,OF,28,19,571,42,0,1,0,,,,,
tollias01,2017,1,HOU,AL,P,3,0,15,0,2,0,0,,,,,
tomasya01,2017,1,ARI,NL,OF,42,42,1027,44,0,0,0,,,,,
tomlijo01,2017,1,CLE,AL,P,26,26,423,9,12,1,1,,,,,
tomlike01,2017,1,SFN,NL,2B,20,17,446,30,39,3,9,,,,,
tomlike01,2017,1,SFN,NL,3B,24,11,375,6,29,1,2,,,,,
tomlike01,2017,1,SFN,NL,OF,9,2,99,11,0,0,0,,,,,
tomlike01,2017,1,SFN,NL,SS,11,8,208,5,18,1,4,,,,,
tonkimi01,2017,1,MIN,AL,P,16,0,63,0,0,0,0,,,,,
torreca01,2017,1,MIL,NL,P,67,0,218,8,10,2,1,,,,,
torrejo02,2017,1,SDN,NL,P,62,0,205,2,9,1,0,,,,,
torrelu01,2017,1,SDN,NL,C,51,31,932,260,15,2,1,3,,14,5,
torrera01,2017,1,KCA,AL,2B,20,11,330,19,32,0,5,,,,,
torrera01,2017,1,KCA,AL,3B,12,6,188,4,13,0,1,,,,,
torrera01,2017,1,KCA,AL,SS,3,0,24,1,6,0,1,,,,,
torrero01,2017,1,NYA,AL,2B,54,43,1214,90,105,2,19,,,,,
torrero01,2017,1,NYA,AL,3B,26,16,447,9,39,1,3,,,,,
torrero01,2017,1,NYA,AL,OF,1,0,3,1,0,0,0,,,,,
torrero01,2017,1,NYA,AL,SS,36,26,663,28,62,1,12,,,,,
travide01,2017,1,TOR,AL,2B,50,46,1273,93,117,4,34,,,,,
travisa01,2017,1,BOS,AL,1B,21,17,420,114,4,1,10,,,,,
treinbl01,2017,1,WAS,NL,P,37,0,113,3,4,1,0,,,,,
treinbl01,2017,2,OAK,AL,P,35,0,114,1,6,0,0,,,,,
triggan01,2017,1,OAK,AL,P,12,12,196,2,4,1,0,,,,,
troutmi01,2017,1,LAA,AL,OF,108,108,2844,253,5,1,0,,,,,
trumbma01,2017,1,BAL,AL,1B,2,2,45,8,2,1,3,,,,,
trumbma01,2017,1,BAL,AL,3B,2,0,6,0,0,0,0,,,,,
trumbma01,2017,1,BAL,AL,OF,31,31,747,46,3,1,0,,,,,
tsengje01,2017,1,CHN,NL,P,2,1,18,0,0,1,0,,,,,
tuivasa01,2017,1,SLN,NL,P,37,0,127,3,6,0,0,,,,,
tulowtr01,2017,1,TOR,AL,SS,64,64,1686,68,188,8,41,,,,,
turleni01,2017,1,MIN,AL,P,10,3,53,0,2,0,0,,,,,
turneja01,2017,1,WAS,NL,P,18,2,117,2,3,0,0,,,,,
turneju01,2017,1,LAN,NL,3B,121,119,3000,69,184,8,16,,,,,
turnest01,2017,1,CIN,NL,C,28,18,532,165,10,2,1,1,,11,3,
turnetr01,2017,1,WAS,NL,SS,95,96,2540,134,234,8,57,,,,,
ueharko01,2017,1,CHN,NL,P,49,0,129,0,5,0,0,,,,,
uptonju01,2017,1,DET,AL,OF,124,124,3176,273,7,7,0,,,,,
uptonju01,2017,2,LAA,AL,OF,27,27,687,45,2,1,0,,,,,
urenajo01,2017,1,MIA,NL,P,34,28,509,9,21,1,2,,,,,
urenari01,2017,1,TOR,AL,2B,1,1,35,3,4,0,1,,,,,
urenari01,2017,1,TOR,AL,SS,20,16,482,34,42,2,12,,,,,
uriasju01,2017,1,LAN,NL,P,5,5,70,1,0,3,0,,,,,
urshegi01,2017,1,CLE,AL,1B,2,0,6,2,0,0,1,,,,,
urshegi01,2017,1,CLE,AL,2B,5,3,71,2,8,1,2,,,,,
urshegi01,2017,1,CLE,AL,3B,60,36,1135,28,66,4,7,,,,,
urshegi01,2017,1,CLE,AL,SS,5,1,60,2,8,0,2,,,,,
utleych01,2017,1,LAN,NL,1B,17,10,264,83,4,1,7,,,,,
utleych01,2017,1,LAN,NL,2B,80,68,1721,94,131,5,33,,,,,
valaipa01,2017,1,COL,NL,1B,5,1,33,10,2,0,4,,,,,
valaipa01,2017,1,COL,NL,2B,8,3,98,10,8,1,2,,,,,
valaipa01,2017,1,COL,NL,3B,19,5,250,10,15,1,3,,,,,
valaipa01,2017,1,COL,NL,OF,5,2,48,4,0,0,0,,,,,
valaipa01,2017,1,COL,NL,SS,22,16,401,13,47,1,10,,,,,
valbulu01,2017,1,LAA,AL,1B,48,40,1090,316,24,0,33,,,,,
valbulu01,2017,1,LAA,AL,3B,59,53,1366,33,92,7,8,,,,,
valdece01,2017,1,OAK,AL,P,4,1,28,1,2,0,0,,,,,
valdece01,2017,2,TOR,AL,P,7,3,64,0,3,0,0,,,,,
valdejo03,2017,1,LAA,AL,P,1,0,3,0,0,1,0,,,,,
valdejo03,2017,2,SDN,NL,P,13,0,51,1,1,0,0,,,,,
valenda01,2017,1,SEA,AL,1B,118,111,2952,897,64,11,98,,,,,
valenda01,2017,1,SEA,AL,3B,1,1,21,1,2,0,1,,,,,
valenda01,2017,1,SEA,AL,OF,10,5,153,14,1,0,0,,,,,
valerbr01,2017,1,SLN,NL,2B,3,2,54,2,3,0,1,,,,,
vanslsc01,2017,1,LAN,NL,1B,9,5,124,29,5,1,7,,,,,
vanslsc01,2017,1,LAN,NL,OF,12,2,124,6,0,0,0,,,,,
vargail01,2017,1,ARI,NL,2B,3,0,21,1,3,0,2,,,,,
vargail01,2017,1,ARI,NL,3B,2,0,27,0,1,1,0,,,,,
vargaja01,2017,1,KCA,AL,P,32,32,539,9,23,0,2,,,,,
vargake01,2017,1,MIN,AL,1B,40,30,811,241,18,2,29,,,,,
vazquch01,2017,1,BOS,AL,3B,2,0,6,0,0,0,0,,,,,
vazquch01,2017,1,BOS,AL,C,95,85,2313,794,47,8,2,11,,29,21,
velasvi01,2017,1,PHI,NL,P,15,15,216,2,8,1,0,,,,,
velazhe01,2017,1,BOS,AL,P,8,3,74,2,2,0,0,,,,,
verdual01,2017,1,LAN,NL,OF,10,4,132,4,0,0,0,,,,,
verhadr01,2017,1,DET,AL,P,24,2,103,0,4,0,0,,,,,
verlaju01,2017,1,DET,AL,P,28,28,516,8,13,1,0,,,,,
verlaju01,2017,2,HOU,AL,P,5,5,102,2,0,0,1,,,,,
verrelo01,2017,1,BAL,AL,P,4,0,32,0,2,0,0,,,,,
vieirth01,2017,1,SEA,AL,P,1,0,3,1,0,0,0,,,,,
villach01,2017,1,SDN,NL,3B,9,7,186,4,11,0,2,,,,,
villajo01,2017,1,MIL,NL,2B,98,84,2306,155,237,15,56,,,,,
villajo01,2017,1,MIL,NL,OF,6,6,117,2,1,1,0,,,,,
vinceni01,2017,1,SEA,AL,P,69,0,194,2,8,0,0,,,,,
vinceza01,2017,1,CIN,NL,2B,1,0,9,1,1,0,0,,,,,
vinceza01,2017,1,CIN,NL,SS,3,1,45,2,4,0,0,,,,,
vizcaar01,2017,1,ATL,NL,P,62,0,172,1,4,2,0,,,,,
vogelda01,2017,1,SEA,AL,1B,7,5,133,31,5,1,2,,,,,
vogtst01,2017,1,OAK,AL,C,43,36,936,279,8,6,1,2,,39,7,
vogtst01,2017,1,OAK,AL,OF,1,0,6,2,0,0,0,,,,,
vogtst01,2017,2,MIL,NL,C,38,33,820,279,10,3,0,1,,27,4,
voitlu01,2017,1,SLN,NL,1B,31,18,558,154,15,0,15,,,,,
volqued01,2017,1,MIA,NL,P,17,17,277,3,14,0,0,,,,,
volstch01,2017,1,CHA,AL,P,6,2,58,1,2,0,0,,,,,
vottojo01,2017,1,CIN,NL,1B,162,162,4175,1227,165,4,109,,,,,
wachami01,2017,1,SLN,NL,P,30,30,497,13,20,0,2,,,,,
wadety01,2017,1,NYA,AL,2B,15,11,294,21,17,1,6,,,,,
wadety01,2017,1,NYA,AL,OF,7,2,78,3,0,2,0,,,,,
wadety01,2017,1,NYA,AL,SS,7,1,60,3,3,0,0,,,,,
wahlbo01,2017,1,OAK,AL,P,7,0,23,1,0,0,0,,,,,
wainwad01,2017,1,SLN,NL,P,24,23,370,19,18,0,4,,,,,
walkech02,2017,1,ARI,NL,1B,1,1,27,11,0,1,2,,,,,
walkene01,2017,1,NYN,NL,1B,3,1,32,10,0,0,1,,,,,
walkene01,2017,1,NYN,NL,2B,68,66,1744,105,152,5,34,,,,,
walkene01,2017,1,NYN,NL,3B,2,2,54,1,2,0,0,,,,,
walkene01,2017,2,MIL,NL,1B,14,7,227,67,6,1,6,,,,,
walkene01,2017,2,MIL,NL,2B,27,24,565,36,48,1,16,,,,,
walkene01,2017,2,MIL,NL,3B,2,2,49,2,3,0,0,,,,,
walketa01,2017,1,ARI,NL,P,28,28,472,10,21,4,1,,,,,
wallach01,2017,1,CIN,NL,1B,1,0,3,0,0,0,0,,,,,
wallach01,2017,1,CIN,NL,C,3,2,63,20,1,1,0,0,,1,0,
wangwe01,2017,1,MIL,NL,P,8,0,4,0,1,0,0,,,,,
warread01,2017,1,NYA,AL,P,46,0,172,1,10,0,0,,,,,
washida01,2017,1,BAL,AL,OF,2,0,9,0,0,0,0,,,,,
watsoto01,2017,1,PIT,NL,P,47,0,140,1,10,0,3,,,,,
watsoto01,2017,2,LAN,NL,P,24,0,60,1,4,0,1,,,,,
weaveje02,2017,1,SDN,NL,P,9,9,127,0,6,0,0,,,,,
weavelu01,2017,1,SLN,NL,P,13,10,181,11,11,1,1,,,,,
webbty01,2017,1,NYA,AL,P,7,0,18,0,0,0,0,,,,,
webbty01,2017,2,MIL,NL,P,2,0,6,0,0,0,0,,,,,
weberry01,2017,1,SEA,AL,P,1,1,11,1,1,0,0,,,,,
weeksri01,2017,1,TBA,AL,1B,12,12,271,70,4,0,8,,,,,
wendljo01,2017,1,OAK,AL,2B,5,3,78,6,7,0,3,,,,,
werthja01,2017,1,WAS,NL,OF,67,67,1655,116,1,4,0,,,,,
whalero01,2017,1,SEA,AL,P,2,1,22,0,0,0,0,,,,,
wheelja01,2017,1,MIN,AL,P,2,0,9,0,0,0,0,,,,,
wheelza01,2017,1,NYN,NL,P,17,17,259,8,10,1,1,,,,,
whitety01,2017,1,HOU,AL,1B,19,12,363,110,4,3,11,,,,,
whitety01,2017,1,HOU,AL,2B,4,0,30,1,2,0,0,,,,,
whitety01,2017,1,HOU,AL,OF,2,1,33,2,0,0,0,,,,,
whitety01,2017,1,HOU,AL,P,1,0,3,0,0,0,0,,,,,
whitlch01,2017,1,TBA,AL,P,41,0,172,4,4,0,0,,,,,
wietema01,2017,1,WAS,NL,C,118,113,3011,1023,43,8,5,5,,57,19,
wilheto01,2017,1,ARI,NL,P,27,0,79,3,4,1,0,,,,,
wilkad01,2017,1,NYN,NL,P,1,1,11,2,0,0,0,,,,,
wilkad01,2017,2,MIN,AL,P,3,1,31,3,2,0,0,,,,,
wilkeaa01,2017,1,MIL,NL,P,3,2,31,1,0,0,0,,,,,
willima07,2017,1,NYA,AL,OF,5,5,120,7,0,0,0,,,,,
willima08,2017,1,SFN,NL,OF,21,19,482,36,1,2,0,,,,,
willini01,2017,1,PHI,NL,OF,80,78,2055,110,4,0,1,,,,,
willita01,2017,1,MIL,NL,P,5,0,14,1,0,0,0,,,,,
willitr01,2017,1,PIT,NL,P,31,25,451,7,26,2,1,,,,,
wilsoal01,2017,1,DET,AL,P,66,0,180,5,5,2,0,,,,,
wilsoju10,2017,1,DET,AL,P,42,0,121,1,4,0,0,,,,,
wilsoju10,2017,2,CHN,NL,P,23,0,53,1,0,0,0,,,,,
wilsoty01,2017,1,BAL,AL,P,9,1,46,0,2,0,0,,,,,
wimmeal01,2017,1,MIN,AL,P,6,0,22,1,0,0,0,,,,,
winkeje01,2017,1,CIN,NL,OF,27,26,658,41,2,1,0,,,,,
winklda01,2017,1,ATL,NL,P,16,0,43,0,2,0,0,,,,,
wislema01,2017,1,ATL,NL,P,20,1,97,2,5,0,0,,,,,
wittgni01,2017,1,MIA,NL,P,38,0,127,3,5,0,0,,,,,
wojcias01,2017,1,CIN,NL,P,25,8,187,6,2,1,0,,,,,
wolteto01,2017,1,COL,NL,2B,4,0,24,2,5,0,1,,,,,
wolteto01,2017,1,COL,NL,3B,1,0,3,0,0,0,0,,,,,
wolteto01,2017,1,COL,NL,C,77,66,1759,528,43,2,5,7,,22,14,
wongko01,2017,1,SLN,NL,2B,106,99,2640,191,276,10,78,,,,,
woodal02,2017,1,LAN,NL,P,27,25,457,3,22,4,1,,,,,
woodbl01,2017,1,CIN,NL,P,55,0,172,8,7,0,0,,,,,
woodbl01,2017,2,LAA,AL,P,17,0,51,1,0,0,0,,,,,
woodhu01,2017,1,TBA,AL,P,1,0,1,0,0,0,0,,,,,
woodrbr01,2017,1,MIL,NL,P,8,8,129,4,9,0,0,,,,,
woodtr01,2017,1,KCA,AL,P,28,3,125,1,4,0,0,,,,,
woodtr01,2017,2,SDN,NL,P,11,11,157,3,7,1,1,,,,,
workmbr01,2017,1,BOS,AL,P,33,0,119,1,3,0,0,,,,,
worleva01,2017,1,MIA,NL,P,24,12,215,4,12,0,1,,,,,
wrighda04,2017,1,LAA,AL,P,5,2,59,1,2,0,0,,,,,
wrighmi01,2017,1,BAL,AL,P,13,0,75,2,3,0,0,,,,,
wrighst01,2017,1,BOS,AL,P,5,5,72,2,0,1,0,,,,,
yacabji01,2017,1,BAL,AL,P,14,0,62,3,2,0,1,,,,,
yateski01,2017,1,LAA,AL,P,1,0,3,0,0,0,0,,,,,
yateski01,2017,2,SDN,NL,P,61,0,167,0,2,0,0,,,,,
yelicch01,2017,1,MIA,NL,OF,155,155,4106,370,1,1,0,,,,,
ynoaga01,2017,1,BAL,AL,P,9,4,104,6,6,0,3,,,,,
ynoami01,2017,1,CHA,AL,P,22,0,87,0,3,0,0,,,,,
youngch03,2017,1,KCA,AL,P,14,2,90,0,0,0,0,,,,,
youngch04,2017,1,BOS,AL,OF,46,41,1089,65,1,0,1,,,,,
younger03,2017,1,LAA,AL,OF,34,30,822,68,1,0,0,,,,,
zagunma01,2017,1,CHN,NL,OF,4,4,96,5,0,0,0,,,,,
zastrro01,2017,1,CHN,NL,P,4,0,39,0,4,0,2,,,,,
zieglbr01,2017,1,MIA,NL,P,53,0,141,5,11,0,1,,,,,
zimmebr01,2017,1,CLE,AL,OF,97,73,2093,168,8,0,1,,,,,
zimmejo02,2017,1,DET,AL,P,29,29,480,7,6,1,0,,,,,
zimmery01,2017,1,WAS,NL,1B,143,131,3486,1005,49,12,100,,,,,
zobribe01,2017,1,CHN,NL,1B,5,0,9,5,0,0,3,,,,,
zobribe01,2017,1,CHN,NL,2B,81,65,1625,99,147,3,35,,,,,
zobribe01,2017,1,CHN,NL,OF,61,40,1080,82,0,0,0,,,,,
zobribe01,2017,1,CHN,NL,SS,5,0,33,2,2,0,1,,,,,
zuninmi01,2017,1,SEA,AL,C,120,112,2982,894,56,7,5,10,,54,17,
zychto01,2017,1,SEA,AL,P,45,0,122,1,3,0,0,,,,,
abreujo02,2018,1,CHA,AL,1B,114,114,2999,903,73,8,81,,,,,
acunaro01,2018,1,ATL,NL,OF,108,107,2808,184,3,5,0,,,,,
adamewi01,2018,1,TBA,AL,2B,10,8,231,20,31,1,6,,,,,
adamewi01,2018,1,TBA,AL,SS,75,72,1886,72,161,13,38,,,,,
adamja01,2018,1,KCA,AL,P,31,0,97,0,2,0,0,,,,,
adamsau02,2018,1,WAS,NL,P,2,0,3,0,0,0,0,,,,,
adamsch01,2018,1,NYA,AL,P,3,1,23,1,0,0,0,,,,,
adamsla01,2018,1,ATL,NL,OF,8,2,88,9,0,0,0,,,,,
adamsma01,2018,1,WAS,NL,1B,48,44,1133,298,22,1,21,,,,,
adamsma01,2018,1,WAS,NL,OF,16,12,297,21,1,0,0,,,,,
adamsma01,2018,2,SLN,NL,1B,15,12,314,92,10,2,12,,,,,
adducji02,2018,1,DET,AL,1B,48,43,1094,351,14,7,22,,,,,
adriaeh01,2018,1,MIN,AL,1B,10,3,116,35,4,0,7,,,,,
adriaeh01,2018,1,MIN,AL,2B,5,4,111,6,10,0,1,,,,,
adriaeh01,2018,1,MIN,AL,3B,28,26,670,21,48,2,5,,,,,
adriaeh01,2018,1,MIN,AL,OF,5,2,53,3,0,0,0,,,,,
adriaeh01,2018,1,MIN,AL,SS,64,60,1602,61,138,7,30,,,,,
aguilje01,2018,1,MIL,NL,1B,132,119,3156,894,86,4,92,,,,,
aguilje01,2018,1,MIL,NL,3B,5,2,40,1,3,0,0,,,,,
ahmedni01,2018,1,ARI,NL,SS,148,135,3719,165,432,9,98,,,,,
alberha01,2018,1,TEX,AL,2B,4,3,75,6,8,0,3,,,,,
alberha01,2018,1,TEX,AL,3B,3,1,36,0,2,0,0,,,,,
alberha01,2018,1,TEX,AL,SS,5,3,90,7,10,1,3,,,,,
alberma01,2018,1,MIL,NL,P,34,0,103,1,3,0,0,,,,,
albieoz01,2018,1,ATL,NL,2B,157,151,4085,248,389,10,94,,,,,
alcansa01,2018,1,MIA,NL,P,6,6,102,2,3,0,0,,,,,
alcanvi01,2018,1,DET,AL,P,27,0,90,1,1,0,0,,,,,
alexasc01,2018,1,LAN,NL,P,73,1,198,1,16,0,2,,,,,
alfarjo01,2018,1,PHI,NL,3B,1,0,3,0,0,0,0,,,,,
alfarjo01,2018,1,PHI,NL,C,104,98,2607,888,59,11,6,10,,59,21,
alforan01,2018,1,TOR,AL,OF,11,6,174,14,0,0,0,,,,,
allarko01,2018,1,ATL,NL,P,3,1,24,1,0,0,0,,,,,
allenco01,2018,1,CLE,AL,P,70,0,201,3,6,0,1,,,,,
allengr01,2018,1,CLE,AL,OF,87,69,1979,184,2,1,1,,,,,
almonab01,2018,1,KCA,AL,OF,39,31,872,83,2,0,2,,,,,
almonmi01,2018,1,LAA,AL,P,8,0,21,0,1,0,0,,,,,
almonye01,2018,1,COL,NL,P,14,0,44,0,1,0,0,,,,,
almoral01,2018,1,CHN,NL,OF,138,94,2767,266,3,3,0,,,,,
alonsyo01,2018,1,CLE,AL,1B,138,131,3505,980,54,10,89,,,,,
altavda01,2018,1,SEA,AL,P,22,0,62,0,1,0,0,,,,,
altheaa01,2018,1,PHI,NL,OF,79,57,1574,95,2,1,0,,,,,
altuvjo01,2018,1,HOU,AL,2B,130,130,3410,159,262,7,63,,,,,
alvarjo02,2018,1,LAA,AL,P,76,0,189,6,12,0,1,,,,,
alvarjo03,2018,1,TBA,AL,1B,1,0,1,0,0,0,0,,,,,
alvarjo03,2018,1,TBA,AL,P,70,0,192,1,5,0,1,,,,,
alvarpe01,2018,1,BAL,AL,1B,1,1,21,9,0,0,1,,,,,
alvarpe01,2018,1,BAL,AL,3B,8,5,145,5,11,1,1,,,,,
anderbr04,2018,1,OAK,AL,P,17,17,241,1,7,0,1,,,,,
anderbr06,2018,1,MIA,NL,3B,71,64,1778,42,87,8,7,,,,,
anderbr06,2018,1,MIA,NL,OF,91,89,2296,167,8,1,1,,,,,
anderch01,2018,1,MIL,NL,P,30,30,474,5,18,1,2,,,,,
anderdr02,2018,1,PHI,NL,P,5,1,38,1,1,1,0,,,,,
anderju01,2018,1,LAA,AL,P,57,0,166,5,6,1,1,,,,,
anderta01,2018,1,PIT,NL,P,6,0,34,1,3,0,0,,,,,
anderti01,2018,1,CHA,AL,SS,151,151,3988,188,392,20,72,,,,,
anderty01,2018,1,COL,NL,P,32,32,528,7,16,1,2,,,,,
andrejo03,2018,1,SEA,AL,OF,2,2,45,5,0,0,0,,,,,
andrejo03,2018,2,BAL,AL,OF,19,16,419,32,0,0,0,,,,,
andrima01,2018,1,TBA,AL,P,27,4,179,4,2,1,0,,,,,
andrima01,2018,2,ARI,NL,P,14,1,57,0,2,0,0,,,,,
andruel01,2018,1,TEX,AL,SS,97,96,2498,139,263,11,77,,,,,
andujmi01,2018,1,NYA,AL,3B,136,132,3508,93,178,15,6,,,,,
aquinar01,2018,1,CIN,NL,OF,1,0,9,0,0,0,0,,,,,
aranovi01,2018,1,PHI,NL,P,60,0,178,1,6,0,0,,,,,
araujpe01,2018,1,BAL,AL,P,20,0,84,6,3,0,0,,,,,
archech01,2018,1,TBA,AL,P,17,17,288,3,4,1,0,,,,,
archech01,2018,2,PIT,NL,P,10,10,157,5,6,0,1,,,,,
arciafr01,2018,1,LAA,AL,1B,1,1,24,6,1,0,3,,,,,
arciafr01,2018,1,LAA,AL,C,34,25,663,190,15,2,1,1,,9,5,
arciafr01,2018,1,LAA,AL,P,2,0,9,0,0,0,0,,,,,
arciaor01,2018,1,MIL,NL,SS,116,92,2557,154,243,15,57,,,,,
arenano01,2018,1,COL,NL,3B,152,152,3985,104,312,14,44,,,,,
armstsh01,2018,1,SEA,AL,P,14,0,44,0,4,0,0,,,,,
arrieja01,2018,1,PHI,NL,P,31,31,518,8,17,4,1,,,,,
arroych01,2018,1,TBA,AL,2B,8,8,180,15,18,0,7,,,,,
arroych01,2018,1,TBA,AL,3B,7,7,183,1,11,1,0,,,,,
asheral01,2018,1,MIL,NL,P,2,0,9,0,0,0,0,,,,,
astudwi01,2018,1,MIN,AL,2B,2,1,27,0,2,0,0,,,,,
astudwi01,2018,1,MIN,AL,3B,6,5,132,3,8,2,0,,,,,
astudwi01,2018,1,MIN,AL,C,16,14,393,114,7,1,0,0,,6,3,
astudwi01,2018,1,MIN,AL,OF,1,0,11,2,0,0,0,,,,,
astudwi01,2018,1,MIN,AL,P,1,0,3,1,0,0,0,,,,,
asuajca01,2018,1,SDN,NL,2B,61,43,1228,72,128,1,23,,,,,
asuajca01,2018,1,SDN,NL,3B,5,1,56,3,2,1,0,,,,,
austity01,2018,1,NYA,AL,1B,27,26,678,193,9,1,14,,,,,
austity01,2018,2,MIN,AL,1B,15,14,345,101,7,0,14,,,,,
aveliab01,2018,1,SFN,NL,2B,1,1,14,3,2,1,1,,,,,
aveliab01,2018,1,SFN,NL,SS,3,2,57,3,6,0,0,,,,,
avilaal01,2018,1,ARI,NL,1B,3,0,23,8,0,0,1,,,,,
avilaal01,2018,1,ARI,NL,C,61,57,1464,456,39,1,2,3,,21,9,
avilaal01,2018,1,ARI,NL,P,1,0,6,0,0,0,0,,,,,
avilalu01,2018,1,CHA,AL,P,58,0,119,1,5,0,0,,,,,
avilalu01,2018,2,PHI,NL,P,12,0,17,1,1,0,0,,,,,
axforjo01,2018,1,TOR,AL,P,45,1,153,0,7,2,0,,,,,
axforjo01,2018,2,LAN,NL,P,5,0,11,0,2,0,0,,,,,
baderha01,2018,1,SLN,NL,OF,113,96,2745,257,8,3,1,,,,,
baezja01,2018,1,CHN,NL,1B,1,0,1,1,0,0,0,,,,,
baezja01,2018,1,CHN,NL,2B,104,75,2099,163,204,6,60,,,,,
baezja01,2018,1,CHN,NL,3B,22,18,428,11,36,3,7,,,,,
baezja01,2018,1,CHN,NL,SS,65,52,1388,67,155,8,29,,,,,
baezpe01,2018,1,LAN,NL,P,55,0,169,0,2,0,0,,,,,
baezsa01,2018,1,DET,AL,P,9,0,43,1,0,0,0,,,,,
baileho02,2018,1,CIN,NL,P,20,20,319,9,14,0,0,,,,,
bandaan01,2018,1,TBA,AL,P,3,1,44,0,1,0,0,,,,,
bandyje01,2018,1,MIL,NL,C,22,19,509,167,7,1,1,4,,4,5,
barbajo01,2018,1,DET,AL,P,7,0,20,0,0,0,0,,,,,
bardlu01,2018,1,LAA,AL,P,8,0,35,2,2,0,0,,,,,
barlosc01,2018,1,KCA,AL,P,6,0,45,1,2,1,0,,,,,
barneau01,2018,1,LAN,NL,2B,19,6,187,11,17,1,4,,,,,
barneau01,2018,1,LAN,NL,C,61,53,1304,478,15,1,3,1,,18,5,
barnebr02,2018,1,CLE,AL,2B,1,0,6,0,0,0,0,,,,,
barnebr02,2018,1,CLE,AL,OF,19,2,175,14,0,0,0,,,,,
