yearID,teamID,Division,Rank,Games,Wins,Losses,Division winner,League winner,World series winner,Runs scored,At bats,Hits by batters,Doubles,Triples,Homeruns,Walks,Strikeouts,Stolen bases,Cought stealing,Batters hit by pitch,Sacrifice flies,Opponents runs scored,Earned runs allowed,Earned runs average,Shutouts,Saves,Hits allowed,Homeruns allowed,Walks allowed,Strikeouts allowed,Errors,Double plays,Fielding percentage
2002,ANA,W,2,162,99,63,N,Y,Y,851,5678,1603,333,32,152,462.0,805.0,117.0,51.0,74.0,64.0,644,595,3.69,14,54,1345,169,509,999,87,151,0.986
2002,ARI,W,1,162,98,64,Y,N,N,819,5508,1471,283,41,165,643.0,1016.0,92.0,46.0,50.0,53.0,674,630,3.92,10,40,1361,170,421,1303,89,116,0.985
2002,ATL,E,1,161,101,59,Y,N,N,708,5495,1428,280,25,164,558.0,1028.0,76.0,39.0,54.0,49.0,565,511,3.13,15,57,1302,123,554,1058,114,170,0.982
2002,BAL,E,4,162,67,95,N,N,N,667,5491,1353,311,27,165,452.0,993.0,110.0,48.0,64.0,49.0,773,719,4.46,3,31,1491,208,549,967,91,173,0.985
2002,BOS,E,2,162,93,69,N,N,N,859,5640,1560,348,33,177,545.0,944.0,80.0,28.0,72.0,53.0,665,603,3.75,17,51,1339,146,430,1157,104,140,0.983
2002,CHA,C,2,162,81,81,N,N,N,856,5502,1475,289,29,217,555.0,952.0,75.0,31.0,49.0,53.0,798,716,4.53,7,35,1422,190,528,945,97,157,0.9840000000000001
2002,CHN,C,5,162,67,95,N,N,N,706,5496,1351,259,29,200,585.0,1269.0,63.0,21.0,44.0,39.0,759,687,4.29,9,23,1373,167,606,1333,114,144,0.981
2002,CIN,C,3,162,78,84,N,N,N,709,5470,1386,297,21,169,583.0,1188.0,116.0,52.0,66.0,40.0,774,690,4.27,8,42,1502,173,550,980,120,169,0.981
2002,CLE,C,3,162,74,88,N,N,N,739,5423,1349,255,26,192,542.0,1000.0,52.0,37.0,56.0,39.0,837,777,4.91,4,34,1508,142,603,1058,113,161,0.981
2002,COL,W,4,162,73,89,N,N,N,778,5512,1508,283,41,152,497.0,1043.0,103.0,53.0,56.0,50.0,898,825,5.2,8,43,1554,225,582,920,112,158,0.982
2002,DET,C,5,161,55,106,N,N,N,575,5406,1340,265,37,124,363.0,1035.0,65.0,44.0,64.0,57.0,864,773,4.92,7,33,1593,163,463,794,142,148,0.977
2002,FLO,E,4,162,79,83,N,N,N,699,5496,1433,280,32,146,595.0,1130.0,177.0,73.0,61.0,49.0,763,706,4.36,12,36,1449,151,631,1104,106,163,0.983
2002,HOU,C,2,162,84,78,N,N,N,749,5503,1441,291,32,167,589.0,1120.0,71.0,27.0,59.0,37.0,695,642,4.0,11,43,1423,151,546,1219,83,149,0.986
2002,KCA,C,4,162,62,100,N,N,N,737,5535,1415,285,42,140,524.0,921.0,140.0,65.0,52.0,51.0,891,834,5.21,6,30,1587,212,572,909,130,153,0.9790000000000001
2002,LAN,W,3,162,92,70,N,N,N,713,5554,1464,286,29,155,428.0,940.0,96.0,37.0,53.0,44.0,643,598,3.69,15,56,1311,165,555,1132,90,134,0.985
2002,MIL,C,6,162,56,106,N,N,N,627,5415,1369,269,29,139,500.0,1125.0,94.0,50.0,55.0,34.0,821,752,4.73,4,32,1468,199,666,1026,103,154,0.983
2002,MIN,C,1,161,94,67,Y,N,N,768,5582,1518,348,36,167,472.0,1089.0,79.0,62.0,56.0,52.0,712,662,4.12,9,47,1454,184,439,1026,74,124,0.987
2002,MON,E,2,162,83,79,N,N,N,735,5479,1432,300,36,162,575.0,1104.0,118.0,64.0,46.0,42.0,718,641,3.97,3,39,1475,165,508,1088,139,160,0.978
2002,NYA,E,1,161,103,58,Y,N,N,897,5601,1540,314,12,223,640.0,1171.0,100.0,38.0,72.0,41.0,697,625,3.87,11,53,1441,144,403,1135,127,117,0.9790000000000001
2002,NYN,E,5,161,75,86,N,N,N,690,5496,1409,238,22,160,486.0,1044.0,87.0,42.0,63.0,30.0,703,624,3.89,10,36,1408,163,543,1107,144,138,0.976
2002,OAK,W,1,162,103,59,Y,N,N,800,5558,1450,279,28,205,609.0,1008.0,46.0,20.0,68.0,36.0,654,593,3.68,19,48,1391,135,474,1021,102,144,0.9840000000000001
2002,PHI,E,3,161,80,81,N,N,N,710,5523,1428,325,41,165,640.0,1095.0,104.0,43.0,53.0,39.0,724,671,4.17,9,47,1381,153,570,1075,88,156,0.986
2002,PIT,C,4,161,72,89,N,N,N,641,5330,1300,263,20,142,537.0,1109.0,86.0,49.0,73.0,41.0,730,664,4.23,7,47,1447,163,572,920,115,177,0.982
2002,SDN,W,5,162,66,96,N,N,N,662,5515,1393,243,29,136,547.0,1062.0,71.0,44.0,30.0,41.0,815,737,4.62,10,40,1522,177,582,1108,128,162,0.9790000000000001
2002,SEA,W,3,162,93,69,N,N,N,814,5569,1531,285,31,152,629.0,1003.0,137.0,58.0,51.0,72.0,699,654,4.07,12,43,1422,178,441,1063,88,134,0.985
2002,SFN,W,2,162,95,66,N,Y,N,783,5497,1465,300,35,198,616.0,961.0,74.0,21.0,65.0,52.0,616,566,3.54,13,43,1349,116,523,992,90,166,0.985
2002,SLN,C,1,162,97,65,Y,N,N,787,5505,1475,285,26,175,542.0,927.0,86.0,42.0,67.0,49.0,648,595,3.7,9,42,1355,141,547,1009,103,168,0.983
2002,TBA,E,5,161,55,106,N,N,N,673,5604,1418,297,35,133,456.0,1115.0,102.0,45.0,58.0,36.0,918,846,5.29,3,25,1567,215,620,925,126,168,0.9790000000000001
2002,TEX,W,4,162,72,90,N,N,N,843,5618,1510,304,27,230,554.0,1055.0,62.0,34.0,62.0,50.0,882,824,5.15,4,33,1528,194,669,1030,99,152,0.9840000000000001
2002,TOR,E,3,162,78,84,N,N,N,813,5581,1457,305,38,187,522.0,1142.0,71.0,18.0,53.0,57.0,828,767,4.8,6,41,1504,177,590,991,107,159,0.982
2003,ANA,W,3,162,77,85,N,N,N,736,5487,1473,276,33,150,476.0,838.0,129.0,61.0,56.0,50.0,743,680,4.28,9,39,1444,190,486,980,105,138,0.982
2003,ARI,W,3,162,84,78,N,N,N,717,5570,1467,303,47,152,531.0,1006.0,76.0,38.0,45.0,52.0,685,621,3.84,11,42,1379,150,526,1291,107,132,0.983
2003,ATL,E,1,162,101,61,Y,N,N,907,5670,1608,321,31,235,545.0,933.0,68.0,22.0,49.0,49.0,740,663,4.1,7,51,1425,147,555,992,121,166,0.981
2003,BAL,E,4,163,71,91,N,N,N,743,5665,1516,277,24,152,431.0,902.0,89.0,36.0,54.0,40.0,820,767,4.76,3,41,1579,198,526,981,105,164,0.983
2003,BOS,E,2,162,95,67,N,N,N,961,5769,1667,371,40,238,620.0,943.0,88.0,35.0,53.0,64.0,809,729,4.48,6,36,1503,153,488,1141,113,130,0.982
2003,CHA,C,2,162,86,76,N,N,N,791,5487,1445,303,19,220,519.0,916.0,77.0,29.0,58.0,41.0,715,663,4.17,4,36,1364,162,518,1056,93,154,0.9840000000000001
2003,CHN,C,1,162,88,74,Y,N,N,724,5519,1431,302,24,172,492.0,1158.0,73.0,31.0,50.0,46.0,683,619,3.83,14,36,1304,143,617,1404,106,157,0.983
2003,CIN,C,5,162,69,93,N,N,N,694,5509,1349,239,21,182,524.0,1326.0,80.0,34.0,79.0,32.0,886,818,5.09,5,38,1578,209,590,932,141,152,0.977
2003,CLE,C,4,162,68,94,N,N,N,699,5572,1413,296,26,158,466.0,1062.0,86.0,61.0,62.0,41.0,778,682,4.21,7,34,1477,179,501,943,126,178,0.98
2003,COL,W,4,162,74,88,N,N,N,853,5518,1472,330,31,198,619.0,1134.0,63.0,37.0,52.0,38.0,892,821,5.2,4,34,1629,200,552,866,116,165,0.981
2003,DET,C,5,162,43,119,N,N,N,591,5466,1312,201,39,153,443.0,1099.0,98.0,63.0,47.0,49.0,928,847,5.3,5,27,1616,195,557,764,138,194,0.978
2003,FLO,E,2,162,91,71,N,Y,Y,751,5490,1459,292,44,157,515.0,978.0,150.0,74.0,57.0,41.0,692,648,4.04,11,36,1415,128,530,1132,78,162,0.987
2003,HOU,C,2,162,87,75,N,N,N,805,5583,1466,308,30,191,557.0,1021.0,66.0,30.0,81.0,38.0,677,622,3.86,5,50,1350,161,565,1139,95,149,0.985
2003,KCA,C,3,162,83,79,N,N,N,836,5568,1526,288,39,162,476.0,926.0,120.0,42.0,75.0,57.0,867,808,5.05,10,36,1569,190,566,865,108,143,0.982
2003,LAN,W,2,162,85,77,N,N,N,574,5458,1328,260,25,124,407.0,985.0,80.0,36.0,72.0,28.0,556,511,3.16,17,58,1254,127,526,1289,119,164,0.981
2003,MIL,C,6,162,68,94,N,N,N,714,5548,1423,266,24,196,547.0,1221.0,99.0,39.0,71.0,40.0,873,810,5.02,3,44,1590,219,575,1034,114,142,0.981
2003,MIN,C,1,162,90,72,Y,N,N,801,5655,1567,318,45,155,512.0,1027.0,94.0,44.0,63.0,52.0,758,716,4.41,8,45,1526,187,402,997,87,114,0.985
2003,MON,E,4,162,83,79,N,N,N,711,5437,1404,294,25,144,522.0,990.0,100.0,39.0,45.0,40.0,716,640,4.01,10,42,1467,181,463,1028,102,152,0.983
2003,NYA,E,1,163,101,61,Y,Y,N,877,5605,1518,304,14,230,684.0,1042.0,98.0,33.0,81.0,35.0,716,653,4.02,12,49,1512,145,375,1119,114,126,0.981
2003,NYN,E,5,161,66,95,N,N,N,642,5341,1317,262,24,124,489.0,1035.0,70.0,31.0,54.0,45.0,754,704,4.48,10,38,1497,168,576,907,118,158,0.98
2003,OAK,W,1,162,96,66,Y,N,N,768,5497,1398,317,24,176,556.0,898.0,48.0,14.0,59.0,53.0,643,582,3.63,14,48,1336,140,499,1018,107,145,0.983
2003,PHI,E,3,162,86,76,N,N,N,791,5543,1448,325,27,166,651.0,1155.0,72.0,29.0,55.0,38.0,697,648,4.04,13,33,1386,142,536,1060,97,146,0.9840000000000001
2003,PIT,C,4,162,75,87,N,N,N,753,5581,1492,275,45,163,529.0,1049.0,86.0,37.0,87.0,38.0,801,744,4.64,10,44,1527,178,502,926,123,159,0.98
2003,SDN,W,5,162,64,98,N,N,N,678,5531,1442,257,32,128,565.0,1073.0,76.0,39.0,57.0,42.0,831,774,4.87,10,31,1458,208,611,1091,102,141,0.983
2003,SEA,W,2,162,93,69,N,N,N,795,5561,1509,290,33,139,586.0,989.0,108.0,37.0,53.0,46.0,637,602,3.76,15,38,1340,173,466,1001,65,159,0.9890000000000001
2003,SFN,W,1,161,100,61,Y,N,N,755,5456,1440,281,29,180,593.0,980.0,53.0,37.0,40.0,39.0,638,595,3.73,10,43,1349,136,546,1006,80,163,0.987
2003,SLN,C,3,162,85,77,N,N,N,876,5672,1580,342,32,196,580.0,952.0,82.0,32.0,73.0,54.0,796,748,4.6,10,41,1544,210,508,969,77,138,0.987
2003,TBA,E,5,162,63,99,N,N,N,715,5654,1501,298,38,137,420.0,1030.0,142.0,42.0,56.0,50.0,852,787,4.93,7,30,1454,196,639,877,103,158,0.983
2003,TEX,W,4,162,71,91,N,N,N,826,5664,1506,274,36,239,488.0,1052.0,65.0,25.0,75.0,42.0,969,903,5.67,3,43,1625,208,603,1009,94,168,0.985
2003,TOR,E,3,162,86,76,N,N,N,894,5661,1580,357,33,190,546.0,1081.0,37.0,25.0,90.0,56.0,826,748,4.69,6,35,1560,184,485,984,117,161,0.981
2004,ANA,W,1,162,92,70,Y,N,N,836,5675,1603,272,37,162,450.0,942.0,143.0,46.0,73.0,41.0,734,692,4.28,11,50,1476,170,502,1164,90,126,0.985
2004,ARI,W,5,162,51,111,N,N,N,615,5544,1401,295,38,135,441.0,1022.0,53.0,32.0,35.0,37.0,899,794,4.98,6,33,1480,197,668,1153,139,144,0.977
2004,ATL,E,1,162,96,66,Y,N,N,803,5570,1503,304,37,178,587.0,1158.0,86.0,32.0,59.0,48.0,668,603,3.74,13,48,1475,154,523,1025,116,171,0.981
2004,BAL,E,3,162,78,84,N,N,N,842,5736,1614,319,18,169,528.0,949.0,101.0,41.0,57.0,62.0,830,760,4.7,10,27,1488,159,687,1090,110,161,0.982
2004,BOS,E,2,162,98,64,N,Y,Y,949,5720,1613,373,25,222,659.0,1189.0,68.0,30.0,69.0,55.0,768,674,4.18,12,36,1430,159,447,1132,118,129,0.981
2004,CHA,C,2,162,83,79,N,N,N,865,5534,1481,284,19,242,499.0,1030.0,78.0,51.0,63.0,42.0,831,782,4.91,8,34,1505,224,527,1013,100,167,0.9840000000000001
2004,CHN,C,3,162,89,73,N,N,N,789,5628,1508,308,29,235,489.0,1080.0,66.0,28.0,38.0,48.0,665,621,3.81,6,42,1363,169,545,1346,86,126,0.986
2004,CIN,C,4,162,76,86,N,N,N,750,5518,1380,287,28,194,599.0,1335.0,77.0,25.0,81.0,25.0,907,832,5.19,8,47,1595,236,572,992,113,123,0.981
2004,CLE,C,3,162,80,82,N,N,N,858,5676,1565,345,29,184,606.0,1009.0,94.0,55.0,78.0,42.0,857,784,4.81,8,32,1553,201,579,1115,106,152,0.983
2004,COL,W,4,162,68,94,N,N,N,833,5577,1531,331,34,202,568.0,1181.0,44.0,33.0,54.0,37.0,923,883,5.54,2,36,1634,198,697,947,89,161,0.986
2004,DET,C,4,162,72,90,N,N,N,827,5623,1531,284,54,201,518.0,1144.0,86.0,50.0,50.0,43.0,844,788,4.93,9,35,1542,190,530,995,144,160,0.977
2004,FLO,E,3,162,83,79,N,N,N,718,5486,1447,275,32,148,499.0,968.0,96.0,43.0,58.0,40.0,700,655,4.1,14,53,1395,166,513,1116,86,153,0.986
2004,HOU,C,2,162,92,70,N,N,N,803,5468,1458,294,36,187,590.0,999.0,89.0,30.0,61.0,52.0,698,650,4.05,13,47,1416,174,525,1282,101,136,0.983
2004,KCA,C,5,162,58,104,N,N,N,720,5538,1432,261,29,150,461.0,1057.0,67.0,48.0,76.0,38.0,905,813,5.15,3,25,1638,208,518,887,131,169,0.978
2004,LAN,W,1,162,93,69,Y,N,N,761,5542,1450,226,30,203,536.0,1092.0,102.0,41.0,62.0,35.0,684,647,4.01,6,51,1386,178,521,1066,73,145,0.988
2004,MIL,C,6,161,67,94,N,N,N,634,5483,1358,295,32,135,540.0,1312.0,138.0,40.0,68.0,40.0,757,679,4.24,10,42,1440,164,476,1098,117,132,0.981
2004,MIN,C,1,162,92,70,Y,N,N,780,5623,1494,310,24,191,513.0,982.0,116.0,46.0,64.0,40.0,715,661,4.03,9,48,1523,167,431,1123,101,158,0.9840000000000001
2004,MON,E,5,162,67,95,N,N,N,635,5474,1361,276,27,151,496.0,925.0,109.0,38.0,35.0,33.0,769,696,4.33,11,31,1477,191,582,1032,99,172,0.9840000000000001
2004,NYA,E,1,162,101,61,Y,N,N,897,5527,1483,281,20,242,670.0,982.0,84.0,33.0,80.0,50.0,808,752,4.69,5,59,1532,182,445,1058,99,148,0.9840000000000001
2004,NYN,E,4,162,71,91,N,N,N,684,5532,1376,289,20,185,512.0,1159.0,107.0,23.0,61.0,34.0,731,658,4.09,6,31,1452,156,592,977,137,144,0.978
2004,OAK,W,2,162,91,71,N,N,N,793,5728,1545,336,15,189,608.0,1061.0,47.0,22.0,55.0,43.0,742,682,4.17,8,35,1466,164,544,1034,91,172,0.986
2004,PHI,E,2,162,86,76,N,N,N,840,5643,1505,303,23,215,645.0,1133.0,100.0,27.0,58.0,46.0,781,724,4.45,5,43,1488,214,502,1070,81,142,0.987
2004,PIT,C,5,161,72,89,N,N,N,680,5483,1428,267,39,142,415.0,1066.0,63.0,40.0,95.0,42.0,744,680,4.29,8,46,1451,149,576,1079,103,189,0.983
2004,SDN,W,3,162,87,75,N,N,N,768,5573,1521,304,32,139,566.0,910.0,52.0,25.0,56.0,66.0,705,645,4.03,8,44,1460,184,422,1079,108,146,0.982
2004,SEA,W,4,162,63,99,N,N,N,698,5722,1544,276,20,136,492.0,1058.0,110.0,42.0,54.0,48.0,823,772,4.76,7,28,1498,212,575,1036,103,140,0.983
2004,SFN,W,2,162,91,71,N,N,N,850,5546,1500,314,33,183,705.0,874.0,43.0,23.0,72.0,51.0,770,695,4.29,8,46,1481,161,548,1020,101,153,0.9840000000000001
2004,SLN,C,1,162,105,57,Y,Y,N,855,5555,1544,319,24,214,548.0,1085.0,111.0,47.0,51.0,70.0,659,605,3.75,12,57,1378,169,440,1041,97,154,0.985
2004,TBA,E,4,161,70,91,N,N,N,714,5483,1416,278,46,145,469.0,944.0,132.0,42.0,55.0,56.0,842,757,4.81,5,35,1459,192,580,923,119,139,0.98
2004,TEX,W,3,162,89,73,N,N,N,860,5615,1492,323,34,227,500.0,1099.0,69.0,36.0,61.0,57.0,794,724,4.53,9,52,1536,182,547,979,117,152,0.981
2004,TOR,E,5,161,67,94,N,N,N,719,5531,1438,290,34,145,513.0,1083.0,58.0,31.0,71.0,42.0,823,775,4.91,11,37,1505,181,608,956,91,150,0.985
2005,ARI,W,2,162,77,85,N,N,N,696,5550,1419,291,27,191,606.0,1094.0,67.0,26.0,55.0,45.0,856,783,4.84,10,45,1580,193,537,1038,94,159,0.985
2005,ATL,E,1,162,90,72,Y,N,N,769,5486,1453,308,37,184,534.0,1084.0,92.0,32.0,45.0,46.0,674,639,3.98,12,38,1487,145,520,929,86,170,0.986
2005,BAL,E,4,162,74,88,N,N,N,729,5551,1492,296,27,189,447.0,902.0,83.0,37.0,54.0,42.0,800,724,4.56,9,38,1458,180,580,1052,107,154,0.982
2005,BOS,E,2,162,95,67,N,N,N,910,5626,1579,339,21,199,653.0,1044.0,45.0,12.0,47.0,63.0,805,752,4.74,8,38,1550,164,440,959,109,135,0.982
2005,CHA,C,1,162,99,63,Y,Y,Y,741,5529,1450,253,23,200,435.0,1002.0,137.0,67.0,79.0,49.0,645,592,3.61,10,54,1392,167,459,1040,94,166,0.985
2005,CHN,C,4,162,79,83,N,N,N,703,5584,1506,323,23,194,419.0,920.0,65.0,39.0,50.0,37.0,714,671,4.19,10,39,1357,186,576,1256,101,136,0.983
2005,CIN,C,5,163,73,89,N,N,N,820,5565,1453,335,15,222,611.0,1303.0,72.0,23.0,62.0,39.0,889,820,5.15,1,31,1657,219,492,955,104,133,0.983
2005,CLE,C,2,162,93,69,N,N,N,790,5609,1522,337,30,207,503.0,1093.0,62.0,36.0,54.0,50.0,642,582,3.61,10,51,1363,157,413,1050,106,156,0.983
2005,COL,W,5,162,67,95,N,N,N,740,5542,1477,280,34,150,509.0,1103.0,65.0,32.0,64.0,34.0,862,808,5.13,4,37,1600,175,604,981,118,158,0.981
2005,DET,C,4,162,71,91,N,N,N,723,5602,1521,283,45,168,384.0,1038.0,66.0,28.0,53.0,52.0,787,719,4.51,2,37,1504,193,461,907,110,171,0.982
2005,FLO,E,3,162,83,79,N,N,N,717,5502,1499,306,32,128,512.0,918.0,96.0,38.0,67.0,50.0,732,666,4.16,15,42,1459,116,563,1125,103,177,0.983
2005,HOU,C,2,163,89,73,N,Y,N,693,5462,1400,281,32,161,481.0,1037.0,115.0,44.0,72.0,42.0,609,563,3.51,11,45,1336,155,440,1164,89,146,0.985
2005,KCA,C,5,162,56,106,N,N,N,701,5503,1445,289,34,126,424.0,1008.0,53.0,33.0,63.0,50.0,935,862,5.49,4,25,1640,178,580,924,125,163,0.9790000000000001
2005,ANA,W,1,162,95,67,Y,N,N,761,5624,1520,278,30,147,447.0,848.0,161.0,57.0,29.0,39.0,643,598,3.68,11,54,1419,158,443,1126,87,139,0.986
2005,LAN,W,4,162,71,91,N,N,N,685,5433,1374,284,21,149,541.0,1094.0,58.0,35.0,67.0,33.0,755,695,4.38,9,40,1434,182,471,1004,106,141,0.983
2005,MIL,C,3,162,81,81,N,N,N,726,5448,1413,327,19,175,531.0,1162.0,79.0,34.0,73.0,38.0,697,635,3.97,6,46,1382,169,569,1173,119,139,0.98
2005,MIN,C,3,162,83,79,N,N,N,688,5564,1441,269,32,134,485.0,978.0,102.0,44.0,59.0,42.0,662,604,3.71,8,44,1458,169,348,965,102,171,0.9840000000000001
2005,NYA,E,1,162,95,67,Y,N,N,886,5624,1552,259,16,229,637.0,989.0,84.0,27.0,73.0,43.0,789,718,4.52,14,46,1495,164,463,985,95,151,0.9840000000000001
2005,NYN,E,3,162,83,79,N,N,N,722,5505,1421,279,32,175,486.0,1075.0,153.0,40.0,48.0,38.0,648,599,3.76,11,38,1390,135,491,1012,106,146,0.983
2005,OAK,W,2,162,88,74,N,N,N,772,5627,1476,310,20,155,537.0,819.0,31.0,22.0,52.0,40.0,658,594,3.69,12,38,1315,154,504,1075,88,166,0.986
2005,PHI,E,2,162,88,74,N,N,N,807,5542,1494,282,35,167,639.0,1083.0,116.0,27.0,56.0,46.0,726,672,4.21,6,40,1379,189,487,1159,90,132,0.985
2005,PIT,C,6,162,67,95,N,N,N,680,5573,1445,292,38,139,471.0,1092.0,73.0,30.0,72.0,49.0,769,706,4.42,14,35,1456,162,612,958,117,193,0.981
2005,SDN,W,1,162,82,80,Y,N,N,684,5502,1416,269,39,130,600.0,977.0,99.0,44.0,49.0,48.0,726,668,4.13,8,45,1452,146,503,1133,109,136,0.982
2005,SEA,W,4,162,69,93,N,N,N,699,5507,1408,289,34,130,466.0,986.0,102.0,47.0,48.0,37.0,751,712,4.49,7,39,1483,179,496,892,86,144,0.986
2005,SFN,W,3,162,75,87,N,N,N,649,5462,1427,299,26,128,431.0,901.0,71.0,35.0,49.0,44.0,745,695,4.33,8,46,1456,151,592,972,90,146,0.985
2005,SLN,C,1,162,100,62,Y,N,N,805,5538,1494,287,26,170,534.0,947.0,83.0,36.0,62.0,35.0,634,560,3.49,14,48,1399,153,443,974,100,196,0.9840000000000001
2005,TBA,E,5,162,67,95,N,N,N,750,5552,1519,289,40,157,412.0,990.0,151.0,49.0,69.0,51.0,936,851,5.39,4,43,1570,194,615,949,124,139,0.9790000000000001
2005,TEX,W,3,162,79,83,N,N,N,865,5716,1528,311,29,260,495.0,1112.0,67.0,15.0,48.0,32.0,858,794,4.96,6,46,1589,159,522,932,108,149,0.982
2005,TOR,E,3,162,80,82,N,N,N,775,5581,1480,307,39,136,486.0,955.0,72.0,35.0,89.0,56.0,705,653,4.06,8,35,1475,185,444,958,95,154,0.985
2005,WAS,E,5,162,81,81,N,N,N,639,5426,1367,311,32,117,491.0,1090.0,45.0,45.0,89.0,45.0,673,627,3.87,9,51,1456,140,539,997,92,156,0.985
2006,ARI,W,4,162,76,86,N,N,N,773,5645,1506,331,38,160,504.0,965.0,76.0,30.0,67.0,53.0,788,727,4.48,9,34,1503,168,536,1115,104,172,0.983
2006,ATL,E,3,162,79,83,N,N,N,849,5583,1510,312,26,222,526.0,1169.0,52.0,35.0,52.0,44.0,805,736,4.6,6,38,1529,183,572,1049,99,146,0.9840000000000001
2006,BAL,E,4,162,70,92,N,N,N,768,5610,1556,288,20,164,474.0,878.0,121.0,32.0,73.0,41.0,899,843,5.35,9,35,1579,216,613,1016,102,156,0.983
2006,BOS,E,3,162,86,76,N,N,N,820,5619,1510,327,16,192,672.0,1056.0,51.0,23.0,66.0,56.0,825,773,4.83,6,46,1570,181,509,1070,66,174,0.9890000000000001
2006,CHA,C,3,162,90,72,N,N,N,868,5657,1586,291,20,236,502.0,1056.0,93.0,48.0,58.0,57.0,794,743,4.61,11,46,1534,200,433,1012,90,145,0.985
2006,CHN,C,6,162,66,96,N,N,N,716,5587,1496,271,46,166,395.0,928.0,121.0,49.0,43.0,37.0,834,758,4.74,7,29,1396,210,687,1250,106,122,0.982
2006,CIN,C,3,162,80,82,N,N,N,749,5515,1419,291,12,217,614.0,1192.0,124.0,33.0,59.0,38.0,801,725,4.51,10,36,1576,213,464,1053,128,139,0.9790000000000001
2006,CLE,C,4,162,78,84,N,N,N,870,5619,1576,351,27,196,556.0,1204.0,55.0,23.0,54.0,43.0,782,698,4.41,13,24,1583,166,429,948,118,165,0.981
2006,COL,W,4,162,76,86,N,N,N,813,5562,1504,325,54,157,561.0,1108.0,85.0,50.0,60.0,45.0,812,749,4.66,8,34,1549,155,553,952,91,190,0.985
2006,DET,C,2,162,95,67,N,Y,N,822,5642,1548,294,40,203,430.0,1133.0,60.0,40.0,45.0,36.0,675,618,3.84,16,46,1420,160,489,1003,106,162,0.983
2006,FLO,E,4,162,78,84,N,N,N,758,5502,1454,309,42,182,497.0,1249.0,110.0,58.0,74.0,42.0,772,696,4.37,6,41,1465,166,622,1088,126,166,0.9790000000000001
2006,HOU,C,2,162,82,80,N,N,N,735,5521,1407,275,27,174,585.0,1076.0,79.0,36.0,73.0,46.0,719,666,4.08,12,42,1425,182,480,1160,80,164,0.987
2006,KCA,C,5,162,62,100,N,N,N,757,5589,1515,335,37,124,474.0,1040.0,65.0,34.0,64.0,48.0,971,896,5.65,5,35,1648,213,637,904,98,189,0.9840000000000001
2006,ANA,W,2,162,89,73,N,N,N,766,5609,1539,309,29,159,486.0,914.0,148.0,57.0,42.0,53.0,732,652,4.04,12,50,1410,158,471,1164,124,154,0.9790000000000001
2006,LAN,W,2,162,88,74,N,N,N,820,5628,1552,307,58,153,601.0,959.0,128.0,49.0,51.0,48.0,751,686,4.23,10,40,1524,152,492,1068,115,174,0.982
2006,MIL,C,4,162,75,87,N,N,N,730,5433,1400,301,20,180,502.0,1233.0,71.0,37.0,82.0,53.0,833,763,4.82,8,43,1454,177,514,1145,117,126,0.98
2006,MIN,C,1,162,96,66,Y,N,N,801,5602,1608,275,34,143,490.0,872.0,101.0,42.0,50.0,55.0,683,632,3.95,6,40,1490,182,356,1164,84,135,0.986
2006,NYA,E,1,162,97,65,Y,N,N,930,5651,1608,327,21,210,649.0,1053.0,139.0,35.0,72.0,49.0,767,708,4.41,8,43,1463,170,496,1019,104,145,0.983
2006,NYN,E,1,162,97,65,Y,N,N,834,5558,1469,323,41,200,547.0,1071.0,146.0,35.0,62.0,47.0,731,673,4.14,12,43,1402,180,527,1161,104,131,0.983
2006,OAK,W,1,162,93,69,Y,N,N,771,5500,1429,266,22,175,650.0,976.0,61.0,20.0,50.0,56.0,727,679,4.21,11,54,1525,162,529,1003,84,173,0.986
2006,PHI,E,2,162,85,77,N,N,N,865,5687,1518,294,41,216,626.0,1203.0,92.0,25.0,95.0,44.0,812,747,4.6,6,42,1561,211,512,1138,104,153,0.983
2006,PIT,C,5,162,67,95,N,N,N,691,5558,1462,286,17,141,459.0,1200.0,68.0,23.0,89.0,49.0,797,720,4.52,10,39,1545,156,620,1060,104,168,0.983
2006,SDN,W,1,162,88,74,Y,N,N,731,5576,1465,298,38,161,564.0,1104.0,123.0,31.0,40.0,47.0,679,629,3.87,11,50,1385,176,468,1097,92,138,0.985
2006,SEA,W,4,162,78,84,N,N,N,756,5670,1540,266,42,172,404.0,974.0,106.0,37.0,63.0,38.0,792,739,4.6,6,47,1500,183,560,1067,88,150,0.985
2006,SFN,W,3,161,76,85,N,N,N,746,5472,1418,297,52,163,494.0,891.0,58.0,25.0,53.0,37.0,790,735,4.63,9,37,1422,153,584,992,91,132,0.985
2006,SLN,C,1,161,83,78,Y,Y,Y,781,5522,1484,292,27,184,531.0,922.0,59.0,32.0,61.0,40.0,762,721,4.54,9,38,1475,193,504,970,98,170,0.9840000000000001
2006,TBA,E,5,162,61,101,N,N,N,689,5474,1395,267,33,190,441.0,1106.0,134.0,52.0,47.0,43.0,856,782,4.96,7,33,1600,180,606,979,116,156,0.981
2006,TEX,W,3,162,80,82,N,N,N,835,5659,1571,357,23,183,505.0,1061.0,53.0,24.0,40.0,50.0,784,731,4.6,8,42,1558,162,496,972,98,174,0.9840000000000001
2006,TOR,E,2,162,87,75,N,N,N,809,5596,1591,348,27,199,514.0,906.0,65.0,33.0,63.0,52.0,754,694,4.37,6,42,1447,185,504,1076,99,157,0.9840000000000001
